Date,PEP
2010-04-29,0.006925902042911325
2010-04-30,0.00030659179688763416
2010-05-03,0.007180654105969797
2010-05-04,-0.003965548013932896
2010-05-05,-0.0035216978889245354
2010-05-06,-0.007698458433730515
2010-05-07,-0.002010814165193331
2010-05-10,0.028097667621126643
2010-05-11,0.0021056079283705564
2010-05-12,0.005843324838638253
2010-05-13,-0.006895481871323383
2010-05-14,-0.006186710947277074
2010-05-17,0.010240027184771794
2010-05-18,-0.003301715504907765
2010-05-19,-0.007392363022531434
2010-05-20,-0.033567490033156844
2010-05-21,-0.0043940154055333025
2010-05-24,-0.0040978098990054335
2010-05-25,-0.00681392567117145
2010-05-26,-0.026750073904539207
2010-05-27,0.026908963189379076
2010-05-28,-0.0001588892848398693
2010-06-01,-0.0020692365826890935
2010-06-02,0.01876976273258979
2010-06-03,-0.0014196823226595434
2010-06-04,-0.030929750258812394
2010-06-07,0.004709358795590202
2010-06-08,0.014793594268366572
2010-06-09,-0.002556813713769035
2010-06-10,0.021373064848274836
2010-06-11,-0.004395487780856744
2010-06-14,0.004551869761410199
2010-06-15,0.006089518869525357
2010-06-16,-0.00515011287676348
2010-06-17,0.009034545301284336
2010-06-18,-0.006378075178881559
2010-06-21,-0.0009368170722781066
2010-06-22,-0.011310315625677525
2010-06-23,-0.009045319464700441
2010-06-24,-0.005274606066504539
2010-06-25,-0.0264687503825054
2010-06-28,0.019392646763534582
2010-06-29,-0.011852103598007702
2010-06-30,-0.0045831816686328075
2010-07-01,0.009308156695546188
2010-07-02,0.00016327321262776806
2010-07-06,0.0017858118816085344
2010-07-07,0.020712081700158258
2010-07-08,0.01685977533870231
2010-07-09,-0.007843556811307995
2010-07-12,0.003772889218738751
2010-07-13,-0.004875274563891363
2010-07-14,0.0020475445660146363
2010-07-15,-0.006313222747974301
2010-07-16,-0.011304727451943997
2010-07-19,-0.0064256970556693105
2010-07-20,0.04228397682196894
2010-07-21,-0.01212292228968792
2010-07-22,0.004057134941802154
2010-07-23,0.0037305814885888466
2010-07-26,0.008189724295215584
2010-07-27,0.010867617251171247
2010-07-28,-0.007487846294182088
2010-07-29,-0.004765656478758817
2010-07-30,0.0003083395599903227
2010-08-02,0.00553072928651277
2010-08-03,0.0076310082451396255
2010-08-04,0.006063543003207439
2010-08-05,-0.008956295194546993
2010-08-06,0.00486742774343174
2010-08-09,0.007860122463574815
2010-08-10,0.0016545371793803554
2010-08-11,-0.01636631405222344
2010-08-12,-0.004134222077081695
2010-08-13,0.005813726374265027
2010-08-16,-0.001985112499846231
2010-08-17,0.001832063178470733
2010-08-18,-0.0004579813409248956
2010-08-19,-0.013212103661564445
2010-08-20,0.0021628173360008773
2010-08-23,0.00030829577343771675
2010-08-24,-0.0006174421363058791
2010-08-25,-0.003246608988610955
2010-08-26,-0.0068376721562262155
2010-08-27,-0.00015588992523740686
2010-08-30,-0.008143121966666556
2010-08-31,0.009078383167673287
2010-09-01,0.018509064256270413
2010-09-02,0.0012321718444687768
2010-09-03,0.009192654770830533
2010-09-07,-0.0013739769558469561
2010-09-08,-0.0007636524105283371
2010-09-09,0.010187674879115871
2010-09-10,0.004679097419685974
2010-09-13,-0.0024123312965667054
2010-09-14,-0.004083959451942842
2010-09-15,0.007850491519590275
2010-09-16,0.001652870544703866
2010-09-17,-0.007383715801311919
2010-09-20,0.011578372971214002
2010-09-21,-0.0064491581814096754
2010-09-22,0.00300526797674161
2010-09-23,-0.013137383981398187
2010-09-24,0.005154414752738923
2010-09-27,0.0036227764422571695
2010-09-28,0.006158500550600632
2010-09-29,-0.00044963771908346217
2010-09-30,-0.004654569175922774
2010-10-01,0.008393393299787277
2010-10-04,-0.0019424838569497282
2010-10-05,0.013221256773238821
2010-10-06,0.005152312645147816
2010-10-07,-0.02995551543112107
2010-10-08,-0.005309127353767096
2010-10-11,-0.003504170369162285
2010-10-12,0.008511212727806416
2010-10-13,0.0048306735234815434
2010-10-14,0.003607615990638191
2010-10-15,0.0005998238965765346
2010-10-18,-0.0027027302248066043
2010-10-19,-0.01652652313104941
2010-10-20,-0.0067494753432884025
2010-10-21,0.0032269665720523477
2010-10-22,-0.0026116363279076182
2010-10-25,0.0006151385334081105
2010-10-26,-0.004004806100220026
2010-10-27,-0.0080586180295672
2010-10-28,0.011448285596379115
2010-10-29,0.004451019030768055
2010-11-01,0.003821222725726159
2010-11-02,0.003806215149545711
2010-11-03,-0.009160006223371209
2010-11-04,0.0022977403455612944
2010-11-05,-0.004140040090369723
2010-11-08,0.00046089322780007436
2010-11-09,0.0029139748651076935
2010-11-10,-0.000766037107235551
2010-11-11,-0.005378473036454334
2010-11-12,-0.004014080997489344
2010-11-15,-0.003409668305363933
2010-11-16,-0.005916242851766729
2010-11-17,-0.0015627460686831185
2010-11-18,0.012897430586788161
2010-11-19,-0.000926653652903564
2010-11-22,-0.00015493247166453727
2010-11-23,-0.012598086748110138
2010-11-24,0.006863275129497914
2010-11-26,-0.006706758707664573
2010-11-29,0.0017202554708588558
2010-11-30,0.009639121338598233
2010-12-01,0.022808563902236845
2010-12-02,-0.006572931125783388
2010-12-03,-0.00046044449794546694
2010-12-06,-0.006774491760527468
2010-12-07,-0.000772355164524452
2010-12-08,-0.0007740711905555031
2010-12-09,0.0013917609174827206
2010-12-10,0.002777724284193983
2010-12-13,0.009660432218141946
2010-12-14,0.000915161896061889
2010-12-15,-0.005350489834642147
2010-12-16,0.007786407136138429
2010-12-17,0.0033408919057733577
2010-12-20,0.0051403917450123515
2010-12-21,-0.013818352574659798
2010-12-22,0.004272188384757847
2010-12-23,0.00015249669321892867
2010-12-27,-0.00411877797257576
2010-12-28,-0.0021425789151101604
2010-12-29,0.0007655361639313796
2010-12-30,-0.003219012465437654
2010-12-31,0.003219012465437654
2011-01-03,0.006408204569651854
2011-01-04,-0.005183827251736162
2011-01-05,0.01787915606849655
2011-01-06,0.003747238450903634
2011-01-07,-0.006755535375139399
2011-01-10,-0.005134090285401349
2011-01-11,0.004229960859293058
2011-01-12,0.006012446999387411
2011-01-13,0.0026936269169177685
2011-01-14,-0.0019446290141442724
2011-01-18,-0.0031495499696592155
2011-01-19,-0.010115689710139542
2011-01-20,0.0
2011-01-21,-0.0004552780844777615
2011-01-24,0.004695120938667419
2011-01-25,-0.006214304942699478
2011-01-26,0.0013673785690788698
2011-01-27,-0.004565371763783688
2011-01-28,-0.0178523335173133
2011-01-31,-0.0013980250493839108
2011-02-01,0.011440838450974766
2011-02-02,-0.006168018339967052
2011-02-03,-0.007296992377065159
2011-02-04,-0.005311539297329304
2011-02-07,-0.002509171081862327
2011-02-08,0.007665095068003058
2011-02-09,0.003888375543824818
2011-02-10,-0.016591350681676165
2011-02-11,0.008017180376059585
2011-02-14,-0.008332559146432938
2011-02-15,0.015819571159993107
2011-02-16,-0.006079362459310289
2011-02-17,0.011503186891867578
2011-02-18,-0.020139291924033298
2011-02-22,-0.004108561247626152
2011-02-23,-0.003489863011130634
2011-02-24,0.0015876896407753804
2011-02-25,0.009002986696668103
2011-02-28,-0.002834676753934229
2011-03-01,-0.0033166910604709443
2011-03-02,0.003342159288620472
2011-03-03,0.012787074661735343
2011-03-04,-0.005504747010386168
2011-03-07,0.0011033574032013327
2011-03-08,0.005028956175417321
2011-03-09,0.013391766688032103
2011-03-10,-0.0034090026426456532
2011-03-11,0.0034090026426456532
2011-03-14,-0.007920021816202993
2011-03-15,-0.017774684068541546
2011-03-16,-0.011171301865289696
2011-03-17,0.012281390115123525
2011-03-18,0.00253318607445685
2011-03-21,0.01350745537108633
2011-03-22,-0.002499063183114547
2011-03-23,0.004057986838493122
2011-03-24,0.0
2011-03-25,-0.003432471702098372
2011-03-28,0.005611075979426783
2011-03-29,-0.002801975363172282
2011-03-30,0.013776641547622592
2011-03-31,-0.009887791357932496
2011-04-01,0.012497609380289099
2011-04-04,-0.0019953409512583065
2011-04-05,0.007499755822971466
2011-04-06,0.002588663343301434
2011-04-07,0.002582614599012878
2011-04-08,-0.0028866764749442275
2011-04-11,0.004705318147927073
2011-04-12,0.007993439430436844
2011-04-13,-0.0018041493482860993
2011-04-14,0.0037549932754288307
2011-04-15,0.0061284125620444385
2011-04-18,0.0005954426407090985
2011-04-19,-0.005075688409199142
2011-04-20,0.007752711322469796
2011-04-21,0.0011878858363139067
2011-04-25,-0.005653461387067349
2011-04-26,0.010093918018881709
2011-04-27,0.0032437783357845973
2011-04-28,0.026009432026601775
2011-04-29,-0.011976175542819156
2011-05-02,0.006078118924158105
2011-05-03,0.004031365149292032
2011-05-04,0.0034432651097158207
2011-05-05,-0.014424385907528592
2011-05-06,0.006372357003638918
2011-05-09,0.007908635362726457
2011-05-10,0.0030032822915067037
2011-05-11,0.002424538094920159
2011-05-12,0.010768048678208686
2011-05-13,-0.005653205355228508
2011-05-16,0.0022653723561458783
2011-05-17,0.005499236283172504
2011-05-18,0.0022477025720513133
2011-05-19,0.007130254260569124
2011-05-20,-0.006709135965037749
2011-05-23,-0.003653576424097693
2011-05-24,-0.0008448246404886284
2011-05-25,-0.00749485459456789
2011-05-26,-0.0004259455592872108
2011-05-27,-0.00028406453382867625
2011-05-31,0.010175489646447655
2011-06-01,-0.004471965965030744
2011-06-02,-0.011158764117963127
2011-06-03,-0.007799079297015066
2011-06-06,-0.0011602617760981815
2011-06-07,0.0005799115198605875
2011-06-08,-0.0013061798429476745
2011-06-09,0.009685609396200334
2011-06-10,-0.011866806535741237
2011-06-13,0.005371876765961403
2011-06-14,0.007358111733561934
2011-06-15,-0.015791679448281304
2011-06-16,0.005969156411385956
2011-06-17,-0.002470931665357501
2011-06-20,0.00377650815697006
2011-06-21,-0.0007256649717519714
2011-06-22,-0.0021784331913559107
2011-06-23,-0.011698939473749004
2011-06-24,0.006889893845296147
2011-06-27,0.008727348158751091
2011-06-28,0.00822105109536464
2011-06-29,0.004871781469970582
2011-06-30,0.006695548388918393
2011-07-01,-0.0034136521082386295
2011-07-05,-0.00600192673201283
2011-07-06,0.005716879657338136
2011-07-07,0.004975915125581931
2011-07-08,-0.00840181382377203
2011-07-11,-0.009049827028790869
2011-07-12,-0.004193203352182984
2011-07-13,-0.0017405335509792508
2011-07-14,-0.0042183845058700875
2011-07-15,-0.0010210338165044242
2011-07-18,-0.007763465038777451
2011-07-19,0.00790919283631819
2011-07-20,-0.0007298918044122971
2011-07-21,-0.03446037429763393
2011-07-22,-0.00621556167314008
2011-07-25,-0.021363820995846883
2011-07-26,-0.004671229079084682
2011-07-27,-0.0032833849984861274
2011-07-28,0.00046963589208504075
2011-07-29,0.0023451549410151706
2011-08-01,-0.0028147908331002114
2011-08-02,-0.010705423230546796
2011-08-03,0.02036733503634336
2011-08-04,-0.017680122019865685
2011-08-05,0.020622426222185908
2011-08-08,-0.026639166138386905
2011-08-09,0.001903917132143551
2011-08-10,-0.04489843922111092
2011-08-11,0.04140578040551324
2011-08-12,0.004918268583177454
2011-08-15,0.006153828673083339
2011-08-16,0.0029843604954207237
2011-08-17,0.013398322465187906
2011-08-18,-0.02396212140127174
2011-08-19,-0.01629926082221811
2011-08-22,-0.0024198681690963397
2011-08-23,0.02488180342201307
2011-08-24,0.0034600884466251536
2011-08-25,-0.010732736484982741
2011-08-26,0.0022188105525624557
2011-08-29,0.015709029482245285
2011-08-30,0.005595375992213825
2011-08-31,0.006618001462514567
2011-09-01,-0.004355310810500779
2011-09-02,-0.013339004524594689
2011-09-06,-0.013518492892202971
2011-09-07,-0.01338030584884864
2011-09-08,-0.004553991974100224
2011-09-09,-0.02225451302089887
2011-09-12,0.00249759471193034
2011-09-13,0.006629169683205927
2011-09-14,0.01703264364226742
2011-09-15,0.026283488033231883
2011-09-16,-0.018679946653332724
2011-09-19,-0.024305911362389576
2011-09-20,-0.0028113456624101474
2011-09-21,0.006601818576603691
2011-09-22,0.0021365526380261457
2011-09-23,-0.009566342016851248
2011-09-26,0.025363105514410123
2011-09-27,0.008687518492953572
2011-09-28,-0.0073957664972734705
2011-09-29,0.009795297355099208
2011-09-30,-0.01092526306230912
2011-10-03,-0.026354037218316417
2011-10-04,0.00265065411146459
2011-10-05,-0.00265065411146459
2011-10-06,0.004633509188573637
2011-10-07,0.007401681605734289
2011-10-10,0.013833980254321698
2011-10-11,-0.014981644870496247
2011-10-12,0.02830758123027266
2011-10-13,-0.005437445179889533
2011-10-14,-0.0019258840998754856
2011-10-17,-0.0056395271987947915
2011-10-18,0.008366856132758116
2011-10-19,-0.004818332118381008
2011-10-20,0.0001608339547463089
2011-10-21,0.0025725743255340383
2011-10-24,-0.0028945526694634793
2011-10-25,-0.004518806737591419
2011-10-26,0.003068477406555914
2011-10-27,0.013932512045096601
2011-10-28,0.005076131450433952
2011-10-31,-0.003963205086188193
2011-11-01,-0.011503769265432506
2011-11-02,0.0028881366946897913
2011-11-03,0.006229754235609786
2011-11-04,-0.012982204683499088
2011-11-07,0.00819386804182054
2011-11-08,0.018389585301434863
2011-11-09,-0.021915926733466762
2011-11-10,0.010859244344392671
2011-11-11,0.005069883166454847
2011-11-14,-0.007614449437137072
2011-11-15,0.026709983383538916
2011-11-16,0.009105781497734444
2011-11-17,-0.015482549506756094
2011-11-18,-0.0031255580246662973
2011-11-21,-0.011649810138794514
2011-11-22,0.00047476090907938584
2011-11-23,-0.01242282650146187
2011-11-25,0.0014416487416752943
2011-11-28,0.007969609765946739
2011-11-29,0.010580208533460311
2011-11-30,0.013449409490469133
2011-12-01,0.001405482378063816
2011-12-02,0.002960042167385879
2011-12-05,0.0018649004560420401
2011-12-06,0.0038749484750151275
2011-12-07,0.004013206423074234
2011-12-08,-0.008975651348128721
2011-12-09,0.013280284730110559
2011-12-12,-0.008163399531678106
2011-12-13,-0.0058942892044351325
2011-12-14,-0.00467807167145784
2011-12-15,0.013506347781216732
2011-12-16,-0.0021613304843572934
2011-12-19,-0.005267581260262055
2011-12-20,0.017859997470253575
2011-12-21,0.007752922473586388
2011-12-22,0.0
2011-12-23,0.007993316890987145
2011-12-27,-0.0028583351475588437
2011-12-28,-0.0071056360081604986
2011-12-29,0.009513086972640306
2011-12-30,-0.002859538000913542
2012-01-03,0.0007531595688932136
2012-01-04,0.005107564587294888
2012-01-05,-0.0078217214278542
2012-01-06,-0.012613251778783141
2012-01-09,0.005185715789536971
2012-01-10,-0.0010650351425489646
2012-01-11,-0.009949064588960166
2012-01-12,-0.006017155669884033
2012-01-13,-0.0034104898976266007
2012-01-17,0.0038749484750151275
2012-01-18,0.003088427178701725
2012-01-19,0.016213353934488417
2012-01-20,0.005598118794366336
2012-01-23,-0.0027196071238044794
2012-01-24,0.00151161954703527
2012-01-25,0.007524537218099425
2012-01-26,-0.002702020395088045
2012-01-27,-0.010731101001062893
2012-01-30,-0.00609643845320873
2012-01-31,0.003967025772511068
2012-02-01,0.010753501649312547
2012-02-02,0.00030107253245947874
2012-02-03,0.003908083112068805
2012-02-06,-0.002102143612080276
2012-02-07,0.003601161386001195
2012-02-08,-0.0002995362986948358
2012-02-09,-0.03771162016080476
2012-02-10,-0.004991312926358571
2012-02-13,-0.004073757600403738
2012-02-14,-0.002672962058233974
2012-02-15,-0.007109510565623811
2012-02-16,-0.005405667614984289
2012-02-17,-0.0007971473079244618
2012-02-21,0.007311839820661525
2012-02-22,-0.0006338027761900733
2012-02-23,0.0004755517037779988
2012-02-24,0.002847186519734368
2012-02-27,0.0001579857266138518
2012-02-28,0.0
2012-02-29,0.0021469418484971747
2012-03-01,-0.006215266369415939
2012-03-02,-0.00047976545885264343
2012-03-05,0.004308794627303936
2012-03-06,-0.008155041087237525
2012-03-07,0.005444508644090185
2012-03-08,0.0052559567205197055
2012-03-09,0.0031720994584922835
2012-03-12,0.012431934874070905
2012-03-13,0.006236762530526629
2012-03-14,-0.004361628078530355
2012-03-15,0.001715850093092719
2012-03-16,0.00466397936927887
2012-03-19,0.004025209136219843
2012-03-20,0.008460677600288236
2012-03-21,0.001224886152954685
2012-03-22,0.0004586577400713665
2012-03-23,-0.0013771372944009208
2012-03-26,0.0073235305158707575
2012-03-27,0.0034908878061230553
2012-03-28,-0.0012129051167089067
2012-03-29,0.0013644258416718458
2012-03-30,0.004985600729016326
2012-04-02,0.005860608200716211
2012-04-03,-0.002700869915944981
2012-04-04,-0.003310680125454102
2012-04-05,-0.002867851925805187
2012-04-09,-0.012167494730470185
2012-04-10,-0.007680423465444619
2012-04-11,0.004615364689168899
2012-04-12,0.0035241413444588865
2012-04-13,-0.004906622352584655
2012-04-16,0.014193069561467375
2012-04-17,0.006194079022452392
2012-04-18,-0.002865343619612215
2012-04-19,-0.0009067704494358786
2012-04-20,0.007229940279656066
2012-04-23,-0.00677675876517414
2012-04-24,0.004974102940550118
2012-04-25,0.0024030514951340898
2012-04-26,-0.0045100761061092065
2012-04-27,-0.004076515873937314
2012-04-30,-0.0015134397302642988
2012-05-01,0.0073961487607880905
2012-05-02,0.005100913479028524
2012-05-03,0.0011960608985903676
2012-05-04,-0.015209912125409453
2012-05-07,0.010866291515555737
2012-05-08,-0.0015018791543668364
2012-05-09,-0.008757455815465498
2012-05-10,0.012808023653021472
2012-05-11,0.0001499248946759124
2012-05-14,0.0052259247895434235
2012-05-15,0.010370198423143684
2012-05-16,0.013177270505555505
2012-05-17,0.0002908594182993163
2012-05-18,-0.0094968036639127
2012-05-21,-0.002057344740365341
2012-05-22,0.0014701583055072298
2012-05-23,-0.0011758343698478058
2012-05-24,0.011841205409170996
2012-05-25,-0.002473354486906665
2012-05-29,0.010002380163448787
2012-05-30,-0.008350016045603148
2012-05-31,-0.0054383545708871495
2012-06-01,-0.005023539398470778
2012-06-04,-0.0004443822397592889
2012-06-05,-0.007138821028294107
2012-06-06,0.007286743178227084
2012-06-07,0.002811299316141991
2012-06-08,0.00926533310935218
2012-06-11,-0.003813101876704028
2012-06-12,0.005129896879209284
2012-06-13,0.002190784469335405
2012-06-14,0.010448190213885766
2012-06-15,0.003027210884311682
2012-06-18,0.0017255875830275436
2012-06-19,-0.004175278420558648
2012-06-20,-0.005787844461094149
2012-06-21,-0.005967594137390009
2012-06-22,0.0029153889538826583
2012-06-25,-0.001310957131041235
2012-06-26,0.004798408302350232
2012-06-27,0.011681012226597787
2012-06-28,-0.0021531353327466363
2012-06-29,0.015114985329970132
2012-07-02,0.0014141960783158325
2012-07-03,0.0
2012-07-05,-0.008373060017722977
2012-07-06,0.000712695228780369
2012-07-09,-0.0032814617345109376
2012-07-10,-0.0017153063436596838
2012-07-11,0.003713878707269469
2012-07-12,-0.004000323782644699
2012-07-13,0.007985280396318739
2012-07-16,-0.0008528228395583426
2012-07-17,-0.0002839999175425767
2012-07-18,0.0007102571396626622
2012-07-19,0.0005685776356174621
2012-07-20,-0.00655368085104957
2012-07-23,-0.008901924636728342
2012-07-24,-0.007963294093277895
2012-07-25,0.02171317747276813
2012-07-26,0.013001915647402384
2012-07-27,0.014496728306522932
2012-07-30,0.006758586228989394
2012-07-31,-0.00027494575567788004
2012-08-01,-0.00454787084585373
2012-08-02,-0.008321478650263447
2012-08-03,0.014792226352567273
2012-08-06,-0.00536593371153149
2012-08-07,-0.002625034137576865
2012-08-08,0.0038656407976334073
2012-08-09,-0.005942805568215803
2012-08-10,-0.0001387853083190116
2012-08-13,-0.0019428628109690038
2012-08-14,0.003466850857149595
2012-08-15,0.005246261067170188
2012-08-16,0.013133142505663109
2012-08-17,-0.0025854269022960175
2012-08-20,-0.0008177876350288216
2012-08-21,-0.004373757615640628
2012-08-22,-0.0016445316577375912
2012-08-23,-0.0031608317702835897
2012-08-24,0.005490187646762568
2012-08-27,0.0015042886301142033
2012-08-28,-0.0006837158258585774
2012-08-29,-0.0046607897454795655
2012-08-30,-0.008278169062951424
2012-08-31,0.003457899780051843
2012-09-04,0.0006902267558119846
2012-09-05,-0.005603810186600278
2012-09-06,0.008490894690266426
2012-09-07,-0.0006934609163544714
2012-09-10,-0.003612768109669151
2012-09-11,-0.003625628329654962
2012-09-12,-0.021463797830925113
2012-09-13,0.011636564744940348
2012-09-14,-0.005943226640170884
2012-09-17,-0.0009941025724891084
2012-09-18,0.004818564461336994
2012-09-19,0.0016954352293652164
2012-09-20,0.005489194450908119
2012-09-21,-0.009732618114672409
2012-09-24,0.002123760835421873
2012-09-25,-0.004962503372731852
2012-09-26,0.0009943430634362649
2012-09-27,0.0031192456208364305
2012-09-28,0.001838660579840834
2012-10-01,-0.0016968689171226181
2012-10-02,-0.0004247887442905274
2012-10-03,0.0011319117700314685
2012-10-04,0.0024015802747938686
2012-10-05,0.003240204296972138
2012-10-08,0.0012648304967606272
2012-10-09,-0.0011241166454492024
2012-10-10,-0.011598628704594383
2012-10-11,-0.006709036289398895
2012-10-12,0.0032890156955427408
2012-10-15,0.004131088847160402
2012-10-16,-0.000568732957958229
2012-10-17,-0.002849015315651293
2012-10-18,0.009371246930388377
2012-10-19,-0.012514232490763444
2012-10-22,-0.0040149807326126385
2012-10-23,-0.01563916474852478
2012-10-24,-0.0017527218335740002
2012-10-25,0.007138358917535559
2012-10-26,0.0013053796636341986
2012-10-31,0.0037621941419492266
2012-11-01,0.00288435030065326
2012-11-02,-0.005631884048215241
2012-11-05,-0.0007250186823011262
2012-11-06,0.005059764661878852
2012-11-07,-0.005204450934684246
2012-11-08,-0.002903357534827844
2012-11-09,0.0008719838881368069
2012-11-12,-0.003491425529903669
2012-11-13,-0.00043792114882501565
2012-11-14,-0.005996379948499886
2012-11-15,0.00029375239764073413
2012-11-16,0.0017578637338839798
2012-11-19,0.006856749668640472
2012-11-20,0.001888750676003692
2012-11-21,0.005787662896630685
2012-11-23,0.012616341981792623
2012-11-26,-0.0027105418157638006
2012-11-27,0.0015706448639822845
2012-11-28,0.0034173416548353153
2012-11-29,-0.0005688953966189736
2012-11-30,-0.001423330864006811
2012-12-03,-0.004854338708099704
2012-12-04,-0.00014312960753493087
2012-12-05,0.005566767548055296
2012-12-06,0.0044371301104582095
2012-12-07,0.003421669557535978
2012-12-10,-0.0007114863570456542
2012-12-11,0.002986648498399802
2012-12-12,-0.002559437912049045
2012-12-13,-0.0004272105863507569
2012-12-14,-0.0007125580132436582
2012-12-17,0.002989015694554009
2012-12-18,0.0022707250713773774
2012-12-19,-0.009258503337890023
2012-12-20,0.0032857772414542907
2012-12-21,-0.006869884165763285
2012-12-24,-0.0028765959868253255
2012-12-26,-0.008533643166659388
2012-12-27,-0.002472674643850148
2012-12-28,-0.009511056897366643
2012-12-31,0.006009858274408142
2013-01-02,0.013066354503554312
2013-01-03,0.0004326320261811567
2013-01-04,0.0014408651794948213
2013-01-07,-0.00014433564569982238
2013-01-08,0.003019446116571789
2013-01-09,0.005011779583450782
2013-01-10,0.011361964699454496
2013-01-11,0.0009880480891695242
2013-01-14,0.005767899780921404
2013-01-15,0.004339160639951878
2013-01-16,-0.001677352822259337
2013-01-17,0.013202848467871231
2013-01-18,0.0006903899359103072
2013-01-22,-0.003871380157600246
2013-01-23,-0.005416068473521829
2013-01-24,0.005831663626616468
2013-01-25,0.003593071378197088
2013-01-28,0.0016543143360370216
2013-01-29,0.004534507499036167
2013-01-30,0.0036947129104532017
2013-01-31,-0.004929168163446462
2013-02-01,-0.002473725386223702
2013-02-04,-0.0030324013951834594
2013-02-05,0.009615684620176257
2013-02-06,-0.005208547265038721
2013-02-07,0.000549490109270856
2013-02-08,-0.002888860568749152
2013-02-11,-0.0033103415776429834
2013-02-12,-0.0026298641605504436
2013-02-13,-0.009327218384541869
2013-02-14,0.010850647165689953
2013-02-15,0.019183756191201606
2013-02-19,0.024401337756510433
2013-02-20,-0.0010601700544876635
2013-02-21,-0.0007957342694604463
2013-02-22,0.002782379071576191
2013-02-25,-0.005040730595804899
2013-02-26,0.005702518824431735
2013-02-27,0.00527345728575046
2013-02-28,0.003834636642437772
2013-03-01,0.0021098795124863123
2013-03-04,0.008784599812481364
2013-03-05,0.003909070891600308
2013-03-06,-0.0013014241288105133
2013-03-07,0.00441722005828149
2013-03-08,0.0007773251727760666
2013-03-11,-0.004543658041257448
2013-03-12,0.0005203610104471679
2013-03-13,0.0007800707035774401
2013-03-14,0.003114066208390387
2013-03-15,-0.0019451729193953327
2013-03-18,-0.004684013465293013
2013-03-19,-0.00013025608246808318
2013-03-20,-0.004575284871686236
2013-03-21,-0.0022300110805710815
2013-03-22,0.03217542110122462
2013-03-25,-0.010353678523233434
2013-03-26,0.013907468987893967
2013-03-27,-0.008014491154970216
2013-03-28,0.010419623983129789
2013-04-01,-0.00012653911209303814
2013-04-02,0.00805863704172971
2013-04-03,-0.009830301105654637
2013-04-04,0.007193064638825852
2013-04-05,-0.011890638765660988
2013-04-08,0.011513544613895643
2013-04-09,-0.0036550309569771677
2013-04-10,0.010674246375267149
2013-04-11,-0.0012500945208131498
2013-04-12,0.000374644108304345
2013-04-15,-0.013466665144983292
2013-04-16,0.013592218271343715
2013-04-17,-0.014479108153858444
2013-04-18,0.02998347312865146
2013-04-19,0.01853451317811672
2013-04-22,0.0073428071505645676
2013-04-23,0.00859819459441713
2013-04-24,-0.02114956309454108
2013-04-25,0.005812380042176102
2013-04-26,-0.0037496348741274943
2013-04-29,0.0016956383062733948
