Date,XOM
2010-09-07,3.515419691826071
2010-09-08,3.518717366411472
2010-09-09,3.523643465024913
2010-09-10,3.5260978369903517
2010-09-13,3.5228240005549374
2010-09-14,3.5229880372403026
2010-09-15,3.5228240005549374
2010-09-16,3.5223322922382008
2010-09-17,3.5192111940006305
2010-09-20,3.5318001590470995
2010-09-21,3.5316376732461148
2010-09-22,3.5301738881997555
2010-09-23,3.5252803821460903
2010-09-24,3.535044343004647
2010-09-27,3.5343964589442147
2010-09-28,3.540051899070045
2010-09-29,3.5324496153315805
2010-09-30,3.5356918075830843
2010-10-01,3.5477565176851624
2010-10-04,3.542144826045246
2010-10-05,3.5592038169179854
2010-10-06,3.5698955104498307
2010-10-07,3.5684864925249884
2010-10-08,3.5767534144792554
2010-10-11,3.5793907681549877
2010-10-12,3.581711364514375
2010-10-13,3.586953044381864
2010-10-14,3.5909425842458496
2010-10-15,3.5892563887710933
2010-10-18,3.605838808536588
2010-10-19,3.5881819017858017
2010-10-20,3.601756577711124
2010-10-21,3.6064418273054706
2010-10-22,3.6067431486172246
2010-10-25,3.604630849005342
2010-10-26,3.6096034529620793
2010-10-27,3.5965924347081724
2010-10-28,3.6049330275719362
2010-10-29,3.6090018217861712
2010-11-01,3.615896565978851
2010-11-02,3.629102527787998
2010-11-03,3.631016700146753
2010-11-04,3.6515488983723636
2010-11-05,3.660445371997015
2010-11-08,3.6650067629598237
2010-11-09,3.6756822100180684
2010-11-10,3.682736413861831
2010-11-11,3.6925291731086203
2010-11-12,3.680765859157125
2010-11-15,3.6735560246774455
2010-11-16,3.6514637591890526
2010-11-17,3.6524787204289577
2010-11-18,3.671141019140154
2010-11-19,3.674406983315591
2010-11-22,3.6694328024981364
2010-11-23,3.6520438490395692
2010-11-24,3.665006469945276
2010-11-26,3.655661486111873
2010-11-29,3.6588340556517833
2010-11-30,3.660416819240571
2010-12-01,3.6855439528989
2010-12-02,3.6876452103875774
2010-12-03,3.683579503521549
2010-12-06,3.6852638405707814
2010-12-07,3.6873648265042993
2010-12-08,3.6928083029132965
2010-12-09,3.6948927557677194
2010-12-10,3.6973897768596253
2010-12-13,3.6998809556604733
2010-12-14,3.6973897768596253
2010-12-15,3.6928083029132965
2010-12-16,3.6979442132367994
2010-12-17,3.697251521653345
2010-12-20,3.6979442132367994
2010-12-21,3.704843176723707
2010-12-22,3.705943233647927
2010-12-23,3.71142264203311
2010-12-27,3.708823327430234
2010-12-28,3.714423591082888
2010-12-29,3.7137424109922947
2010-12-30,3.7136059331992386
2010-12-31,3.710329159637405
2011-01-03,3.7296973592703613
2011-01-04,3.7343808517822907
2011-01-05,3.7317073090855093
2011-01-06,3.738112025289768
2011-01-07,3.743550991762082
2011-01-10,3.737446615282259
2011-01-11,3.7448730077404018
2011-01-12,3.7565628621620806
2011-01-13,3.7582590102688385
2011-01-14,3.7728822994890265
2011-01-18,3.783997406720209
2011-01-19,3.7780080974914325
2011-01-20,3.771725874241221
2011-01-21,3.7874216959898264
2011-01-24,3.7824714582322367
2011-01-25,3.783615877599094
2011-01-26,3.7959948301651867
2011-01-27,3.798752753472475
2011-01-28,3.7875482038006427
2011-01-31,3.8087177696268815
2011-02-01,3.847971995645934
2011-02-02,3.8419952434631495
2011-02-03,3.842355222532618
2011-02-04,3.840435446797494
2011-02-07,3.848210132402622
2011-02-08,3.8420832048580547
2011-02-09,3.8368876008801016
2011-02-10,3.844730696093954
2011-02-11,3.84015323285967
2011-02-14,3.8650753543668155
2011-02-15,3.8419625116665874
2011-02-16,3.8506028268381023
2011-02-17,3.85287074980913
2011-02-18,3.860234882629919
2011-02-22,3.87129796309671
2011-02-23,3.8901956307390977
2011-02-24,3.877481932348776
2011-02-25,3.8701268353261242
2011-02-28,3.8723507987654453
2011-03-01,3.863778903382327
2011-03-02,3.8670752612528365
2011-03-03,3.8757352123985114
2011-03-04,3.8670752612528365
2011-03-07,3.862834652556079
2011-03-08,3.8614178062543263
2011-03-09,3.8588138626601878
2011-03-10,3.8226130410136836
2011-03-11,3.8316650269112635
2011-03-14,3.8348260905287233
2011-03-15,3.82273575847224
2011-03-16,3.7968479266439275
2011-03-17,3.8199055916647815
2011-03-18,3.8160788890717607
2011-03-21,3.8403940582180227
2011-03-22,3.837008579149517
2011-03-23,3.8374930035022183
2011-03-24,3.839065763939922
2011-03-25,3.849766546373762
2011-03-28,3.8479707755370263
2011-03-29,3.84533145203331
2011-03-30,3.8601166016636315
2011-03-31,3.855846559896893
2011-04-01,3.8623626736491348
2011-04-04,3.864604112093262
2011-04-05,3.871063513408261
2011-04-06,3.868250364702083
2011-04-07,3.875035922573354
2011-04-08,3.8772490071784285
2011-04-11,3.868015438510435
2011-04-12,3.84449025997792
2011-04-13,3.844249766038457
2011-04-14,3.8476111852480446
2011-04-15,3.857746670260849
2011-04-18,3.8435276101898266
2011-04-19,3.851916461704498
2011-04-20,3.8737528047501892
2011-04-21,3.8820080917983613
2011-04-25,3.880385660540559
2011-04-26,3.8942073934924544
2011-04-27,3.8983172193491975
2011-04-28,3.893291765966094
2011-04-29,3.9005928784343182
2011-05-02,3.889046517414702
2011-05-03,3.8734021306463995
2011-05-04,3.863896751985757
2011-05-05,3.837735292061844
2011-05-06,3.83858193684014
2011-05-09,3.84449025997792
2011-05-10,3.8464119692477117
2011-05-11,3.8250685282312693
2011-05-12,3.824205195404242
2011-05-13,3.821981947038688
2011-05-16,3.8141611261507737
2011-05-17,3.816277557873889
2011-05-18,3.832682356094059
2011-05-19,3.8398744653415284
2011-05-20,3.8306003966456053
2011-05-23,3.8195056368760953
2011-05-24,3.827161609384385
2011-05-25,3.8353704707761467
2011-05-26,3.840602868658976
2011-05-27,3.843511596301537
2011-05-31,3.853626310514298
2011-06-01,3.836223810449606
2011-06-02,3.827653648588729
2011-06-03,3.825807875625139
2011-06-06,3.8147838040871447
2011-06-07,3.8111658840559155
2011-06-08,3.820620844035388
2011-06-09,3.825807875625139
2011-06-10,3.8084119893191026
2011-06-13,3.8014938036695893
2011-06-14,3.8159042025726935
2011-06-15,3.7942737483455473
2011-06-16,3.8013677696353763
2011-06-17,3.798839646474819
2011-06-20,3.8075338954678384
2011-06-21,3.8182651784500634
2011-06-22,3.808913507929288
2011-06-23,3.7914727014209464
2011-06-24,3.770082681971006
2011-06-27,3.78482146025274
2011-06-28,3.8065298990578165
2011-06-29,3.814285642283766
2011-06-30,3.8282685647305588
2011-07-01,3.8359803321359993
2011-07-05,3.830968140697245
2011-07-06,3.8306003966456053
2011-07-07,3.840238979237676
2011-07-08,3.8409668714499965
2011-07-11,3.8346382447748386
2011-07-12,3.834515742752495
2011-07-13,3.841694970895408
2011-07-14,3.838780536210324
2011-07-15,3.847979478948003
2011-07-18,3.843753738130515
2011-07-19,3.855541296309264
2011-07-20,3.851587140858502
2011-07-21,3.8720255991252532
2011-07-22,3.8743749624512924
2011-07-25,3.866718485258879
2011-07-26,3.864351043657142
2011-07-27,3.851707812586045
2011-07-28,3.829251147474666
2011-07-29,3.8085369694923075
2011-08-01,3.8061530555602587
2011-08-02,3.7837939542013874
2011-08-03,3.782251624933781
2011-08-04,3.7310394508149916
2011-08-05,3.7442241741274893
2011-08-08,3.680344369648527
2011-08-09,3.700792747226125
2011-08-10,3.6556698661032727
2011-08-11,3.7065367072553967
2011-08-12,3.7123872272030374
2011-08-15,3.743697256552354
2011-08-16,3.73300655813004
2011-08-17,3.7419460014086328
2011-08-18,3.6975558091496943
2011-08-19,3.6813549543392705
2011-08-22,3.6867846139150653
2011-08-23,3.735181158539412
2011-08-24,3.7335506289259386
2011-08-25,3.7091877562131863
2011-08-26,3.7212366766945997
2011-08-29,3.7414065708841844
2011-08-30,3.738569300350495
2011-08-31,3.740056040565282
2011-09-01,3.732870494166444
2011-09-02,3.7143296018783762
2011-09-06,3.7005115956564807
2011-09-07,3.7350452080295593
2011-09-08,3.7237114066490022
2011-09-09,3.6985418849614393
2011-09-12,3.710162247331697
2011-09-13,3.7075140647819227
2011-09-14,3.7212366766945997
2011-09-15,3.7399214762049615
2011-09-16,3.7471910427512087
2011-09-19,3.735723865798948
2011-09-20,3.7399214762049615
2011-09-21,3.7119704728136194
2011-09-22,3.6732998499573317
2011-09-23,3.674310414498477
2011-09-26,3.708490748559484
2011-09-27,3.7249472147131697
2011-09-28,3.7133588861430553
2011-09-29,3.738163136474627
2011-09-30,3.721099278732915
2011-10-03,3.7005115956564807
2011-10-04,3.7238492750136665
2011-10-05,3.739110353839446
2011-10-06,3.738298482251294
2011-10-07,3.733822279830575
2011-10-10,3.77013200913227
2011-10-11,3.7700005525647367
2011-10-12,3.7816025264236335
2011-10-13,3.77131082839781
2011-10-14,3.793839193670968
2011-10-17,3.7856117643842673
2011-10-18,3.8037755173637287
2011-10-19,3.797927791061231
2011-10-20,3.801491247356134
2011-10-21,3.8193713902526274
2011-10-24,3.8198705392620633
2011-10-25,3.810723328579961
2011-10-26,3.8310339959652597
2011-10-27,3.8409756360325313
2011-10-28,3.8360786195640793
2011-10-31,3.793583368834786
2011-11-01,3.7656645091934147
2011-11-02,3.7843201053925055
2011-11-03,3.8033952529137958
2011-11-04,3.799074228415597
2011-11-07,3.8095896690897355
2011-11-08,3.8206840406189153
2011-11-09,3.790519640869076
2011-11-10,3.8073051021255484
2011-11-11,3.820182203199523
2011-11-14,3.8106034343332973
2011-11-15,3.81224836116657
2011-11-16,3.8015705752385505
2011-11-17,3.7965742031668857
2011-11-18,3.797087683491745
2011-11-21,3.784297740062996
2011-11-22,3.7727897890669597
2011-11-23,3.7535339591638466
2011-11-25,3.7443747612438414
2011-11-28,3.7702878001584414
2011-11-29,3.78455785779699
2011-11-30,3.8291733223318096
2011-12-01,3.8210599610244955
2011-12-02,3.8210599610244955
2011-12-05,3.829297640756209
2011-12-06,3.8338864262056767
2011-12-07,3.8370983781626107
2011-12-08,3.822062253787136
2011-12-09,3.8402996366708244
2011-12-12,3.8243130590784893
2011-12-13,3.830291549369038
2011-12-14,3.8166638666006407
2011-12-15,3.824063414021733
2011-12-16,3.8256866990444727
2011-12-19,3.8177961619429137
2011-12-20,3.848380973599965
2011-12-21,3.8619472633653653
2011-12-22,3.875925066365783
2011-12-23,3.886897752646902
2011-12-27,3.887601699262059
2011-12-28,3.874619329427385
2011-12-29,3.887484500454163
2011-12-30,3.881485613256537
2012-01-03,3.8960090812060972
2012-01-04,3.896241708309351
2012-01-05,3.893214492905917
2012-01-06,3.8857240064727776
2012-01-09,3.8901779296787375
2012-01-10,3.8927479290770046
2012-01-11,3.8852537771799383
2012-01-12,3.8812495276259793
2012-01-13,3.882900172286211
2012-01-17,3.8923980967140834
2012-01-18,3.901228025509417
2012-01-19,3.907914847043861
2012-01-20,3.913186040388565
2012-01-23,3.912957627126936
2012-01-24,3.9096368906555115
2012-01-25,3.9100955662243
2012-01-26,3.9049225853960485
2012-01-27,3.8940301454595443
2012-01-30,3.8900615003591765
2012-01-31,3.869378707778786
2012-02-01,3.8721211216100917
2012-02-02,3.866867436755566
2012-02-03,3.883371273820836
2012-02-06,3.893097950106336
2012-02-07,3.8999547794258054
2012-02-08,3.893529300477143
2012-02-09,3.8883585868281836
2012-02-10,3.875553393439372
2012-02-13,3.8829246005749085
2012-02-14,3.885881744642468
2012-02-15,3.879364824228916
2012-02-16,3.894583456055122
2012-02-17,3.8970391750834485
2012-02-21,3.908073642855647
2012-02-22,3.9121082984214546
2012-02-23,3.9132582803698144
2012-02-24,3.9169286319752987
2012-02-27,3.9156689236155384
2012-02-28,3.91463646967765
2012-02-29,3.9072645400026165
2012-03-01,3.9110725416735117
2012-03-02,3.9052975593717867
2012-03-05,3.913143288321399
2012-03-06,3.899838092811207
2012-03-07,3.8994885693008796
2012-03-08,3.887769615975764
2012-03-09,3.8815020529990405
2012-03-12,3.896221168607366
2012-03-13,3.911417735008684
2012-03-14,3.901699977873889
2012-03-15,3.902513439697928
2012-03-16,3.9065710059450263
2012-03-19,3.912913340773502
2012-03-20,3.908419949334365
2012-03-21,3.9015838802077147
2012-03-22,3.89364672552701
2012-03-23,3.896221168607366
2012-03-26,3.9133731068145696
2012-03-27,3.908651085435167
2012-03-28,3.899838092811207
2012-03-29,3.902397436439847
2012-03-30,3.909920347783716
2012-04-02,3.9138326615679637
2012-04-03,3.8994885693008796
2012-04-04,3.8895364252415194
2012-04-05,3.8876513423808157
2012-04-09,3.87650745580387
2012-04-10,3.855910232172404
2012-04-11,3.8623396621890658
2012-04-12,3.87316389070863
2012-04-13,3.8653578972482148
2012-04-16,3.8780562334565536
2012-04-17,3.8950514924755018
2012-04-18,3.898556501756787
2012-04-19,3.893060706414754
2012-04-20,3.893294797684751
2012-04-23,3.8978562808244166
2012-04-24,3.9050658772386355
2012-04-25,3.9113027601518633
2012-04-26,3.902281419723449
2012-04-27,3.902397436439847
2012-04-30,3.90541322671295
2012-05-01,3.913487920075726
2012-05-02,3.9037905882221744
2012-05-03,3.8973892459393973
2012-05-04,3.884699904809449
2012-05-07,3.8836355086701615
2012-05-08,3.8781752526908497
2012-05-09,3.869688691501948
2012-05-10,3.870896424527796
2012-05-11,3.8740298161469573
2012-05-14,3.862167179648887
2012-05-15,3.8581405594985076
2012-05-16,3.8627757475189557
2012-05-17,3.85960651547405
2012-05-18,3.854220454302116
2012-05-21,3.8611928284973205
2012-05-22,3.86009498494785
2012-05-23,3.8611928284973205
2012-05-24,3.8681163670772514
2012-05-25,3.8616798820437146
2012-05-29,3.859850980986317
2012-05-30,3.8333840742672214
2012-05-31,3.818738832797644
2012-06-01,3.8096685261942373
2012-06-04,3.808512431624962
2012-06-05,3.805552984387201
2012-06-06,3.838259939795444
2012-06-07,3.844600691482402
2012-06-08,3.8464573456361033
2012-06-11,3.8393815946295646
2012-06-12,3.851639576903862
2012-06-13,3.843856165102583
2012-06-14,3.8622885058964775
2012-06-15,3.8754735503875053
2012-06-18,3.874150504122449
2012-06-19,3.8905007883018614
2012-06-20,3.8962837940035038
2012-06-21,3.86204575847566
2012-06-22,3.86204575847566
2012-06-25,3.851393419724574
2012-06-26,3.865571470346937
2012-06-27,3.8752327956796946
2012-06-28,3.8740298161469573
2012-06-29,3.9033203913359773
2012-07-02,3.90062891664084
2012-07-03,3.911583226732834
2012-07-05,3.9033203913359773
2012-07-06,3.894281095192197
2012-07-09,3.8806273036487235
2012-07-10,3.874150504122449
2012-07-11,3.8893159691040036
2012-07-12,3.8862298710276053
2012-07-13,3.9021512893436427
2012-07-16,3.897225337285161
2012-07-17,3.905188408130882
2012-07-18,3.9107716888003257
2012-07-19,3.9107716888003257
2012-07-20,3.9077511989286213
2012-07-23,3.899104454643149
2012-07-24,3.891683504610012
2012-07-25,3.899456275660522
2012-07-26,3.914361349082339
2012-07-27,3.9250529797778335
2012-07-30,3.9263097294024245
2012-07-31,3.9181681023090396
2012-08-01,3.9188584921451923
2012-08-02,3.906936390558576
2012-08-03,3.9261961532798244
2012-08-06,3.9250529797778335
2012-08-07,3.9304130479117587
2012-08-08,3.934499150391549
2012-08-09,3.940070638886231
2012-08-10,3.9427877837445258
2012-08-13,3.9393897706806453
2012-08-14,3.940070638886231
2012-08-15,3.937800115723375
2012-08-16,3.9453849675818553
2012-08-17,3.9423351302583525
2012-08-20,3.937231604110694
2012-08-21,3.931645128895236
2012-08-22,3.9347272459127955
2012-08-23,3.9299283033817343
2012-08-24,3.9383683786244372
2012-08-27,3.9348412741660477
2012-08-28,3.9389358731780244
2012-08-29,3.9366632157309076
2012-08-30,3.9286675421186135
2012-08-31,3.929813863397643
2012-09-04,3.9277497483264145
2012-09-05,3.930157368836522
2012-09-06,3.948987275520014
2012-09-07,3.9593837077647054
2012-09-10,3.954478552669649
2012-09-11,3.9560417890656816
2012-09-12,3.955260805125772
2012-09-13,3.9738470742104544
2012-09-14,3.9855074126263346
2012-09-17,3.9812730765024633
2012-09-18,3.97844035852329
2012-09-19,3.966586311417418
2012-09-20,3.9770208059989827
2012-09-21,3.9813821326705554
2012-09-24,3.9809468335974176
2012-09-25,3.9794216502678617
2012-09-26,3.9738470742104544
2012-09-27,3.98007538148385
2012-09-28,3.976255898773467
2012-10-01,3.98007538148385
2012-10-02,3.9792037399739266
2012-10-03,3.97898563947996
2012-10-04,3.984640424161056
2012-10-05,3.988212544402468
2012-10-08,3.9896162387242833
2012-10-09,3.9836643137296317
2012-10-10,3.971652690248397
2012-10-11,3.9731888267026356
2012-10-12,3.971652690248397
2012-10-15,3.9769117021397937
2012-10-16,3.9863735792465005
2012-10-17,3.9972474130508906
2012-10-18,3.9982107108247757
2012-10-19,3.983881112280565
2012-10-22,3.9843152781600453
2012-10-23,3.9622714273443043
2012-10-24,3.9589388701336556
2012-10-25,3.965039774107436
2012-10-26,3.967138598248799
2012-10-31,3.9731888267026356
2012-11-01,3.977894851503347
2012-11-02,3.9632684165892353
2012-11-05,3.967248701364991
2012-11-06,3.9780037767332126
2012-11-07,3.9460848480081814
2012-11-08,3.9334168899142194
2012-11-09,3.9350237370659817
2012-11-12,3.9362842595147254
2012-11-13,3.9265023280281244
2012-11-14,3.9218657635865446
2012-11-15,3.922678542174358
2012-11-16,3.9262707689807925
2012-11-19,3.9402845621144214
2012-11-20,3.9383435587100064
2012-11-21,3.94415545063622
2012-11-23,3.956352026728467
2012-11-26,3.951062357297221
2012-11-27,3.9366277830826366
2012-11-28,3.945177446828297
2012-11-29,3.945404448115711
2012-11-30,3.9456312503403486
2012-12-03,3.939600054448341
2012-12-04,3.9347945159514617
2012-12-05,3.94096867566747
2012-12-06,3.94404151902388
2012-12-07,3.950836710269926
2012-12-10,3.948690042163243
2012-12-11,3.955229021144611
2012-12-12,3.9603846691362126
2012-12-13,3.9506104250664458
2012-12-14,3.944950393999599
2012-12-17,3.953879059850692
2012-12-18,3.9616135723111263
2012-12-19,3.94902925757442
2012-12-20,3.9541045335512597
2012-12-21,3.935252980192292
2012-12-24,3.9316930819093705
2012-12-26,3.9334168899142194
2012-12-27,3.9310022916364935
2012-12-28,3.9105314150444705
2012-12-31,3.927427126861612
2013-01-02,3.9520771026516623
2013-01-03,3.950272112833041
2013-01-04,3.954891902636444
2013-01-07,3.943245630694365
2013-01-08,3.9494814638555176
2013-01-09,3.9456312503403486
2013-01-10,3.9564640536179567
2013-01-11,3.9621717317784904
2013-01-14,3.961836800897944
2013-01-15,3.961278672283496
2013-01-16,3.960608172187305
2013-01-17,3.9687340883616726
2013-01-18,3.9753642349332643
2013-01-22,3.976684590663553
2013-01-23,3.9742618883067298
2013-01-24,3.9814031310241074
2013-01-25,3.985554268871772
2013-01-28,3.97877220168237
2013-01-29,3.9858812090614624
2013-01-30,3.9739315567902036
2013-01-31,3.9661812372181258
2013-02-01,3.966958797264175
2013-02-04,3.9570253856895716
2013-02-05,3.9636216349710756
2013-02-06,3.96417881988917
2013-02-07,3.953247067545891
2013-02-08,3.9573176730465853
2013-02-11,3.9535866438079057
2013-02-12,3.95562372847732
2013-02-13,3.9579949728796158
2013-02-14,3.9563013003282297
2013-02-15,3.9544925921180134
2013-02-19,3.9652983354443783
2013-02-20,3.9613722842134576
2013-02-21,3.9570919016984756
2013-02-22,3.9639545200295196
2013-02-25,3.9469947417998656
2013-02-26,3.9561889632128224
2013-02-27,3.9676472093868553
2013-02-28,3.9678703218469953
2013-03-01,3.9665293826068084
2013-03-04,3.9611475718029974
2013-03-05,3.9685399375209998
2013-03-06,3.9679817872707708
2013-03-07,3.9584456929958503
2013-03-08,3.9613722842134576
2013-03-11,3.963505769322491
2013-03-12,3.963505769322491
2013-03-13,3.9646265448904043
2013-03-14,3.970992133129636
2013-03-15,3.9658581296462274
2013-03-18,3.959121792806827
2013-03-19,3.95697885102671
2013-03-20,3.9575433934335
2013-03-21,3.952340282756355
2013-03-22,3.9649628583802987
2013-03-25,3.9619341347383226
2013-03-26,3.9743261923897926
2013-03-27,3.9793068877208246
2013-03-28,3.9741045158344783
2013-04-01,3.981402063321855
2013-04-02,3.9793068877208246
2013-04-03,3.972104625985784
2013-04-04,3.9703237981549093
2013-04-05,3.961821993129992
2013-04-08,3.957204647896984
2013-04-09,3.959121792806827
2013-04-10,3.9581075444542173
2013-04-11,3.964178675055639
2013-04-12,3.9615975269712065
2013-04-15,3.933101918730881
2013-04-16,3.934489079573181
2013-04-17,3.928350095473625
2013-04-18,3.9346038063002857
2013-04-19,3.9441406003640886
2013-04-22,3.951432234887509
2013-04-23,3.9650747206910797
2013-04-24,3.9665293826068084
2013-04-25,3.9512052040692827
2013-04-26,3.9504097128236246
2013-04-29,3.9527934117036883
2013-04-30,3.9615975269712065
2013-05-01,3.9448264380139295
2013-05-02,3.9575433934335
2013-05-03,3.973104711988777
2013-05-06,3.9793068877208246
2013-05-07,3.985579574584453
2013-05-08,3.9915955379833172
2013-05-09,3.9911561339575012
2013-05-10,3.981330951785516
2013-05-13,3.9808872980925543
2013-05-14,3.9920346081633014
2013-05-15,3.9934604497022543
2013-05-16,3.9875242837799787
2013-05-17,3.999143362380123
2013-05-20,4.007391652428593
2013-05-21,4.010413624236892
2013-05-22,4.003819022182615
2013-05-23,3.999470434387332
2013-05-24,3.9966341194464303
2013-05-28,4.005877478100203
2013-05-29,4.002624978219654
2013-05-30,4.002733054519118
2013-05-31,3.984985465689347
2013-06-03,3.9958684990656215
2013-06-04,3.9885161422012665
2013-06-05,3.9758802041633925
2013-06-06,3.9823293246744527
2013-06-07,3.9957597484431804
2013-06-10,3.9921444688269916
2013-06-11,3.984874815667168
2013-06-12,3.9768839595487084
2013-06-13,3.994446510879279
2013-06-14,3.986200816800419
2013-06-17,3.996415230231894
2013-06-18,4.000994403629135
2013-06-19,3.9908265423263
2013-06-20,3.9691653677408865
2013-06-21,3.9739824723852815
2013-06-24,3.962743721525836
2013-06-25,3.96983886962449
2013-06-26,3.977552213232487
2013-06-27,3.980221198856046
2013-06-28,3.983658277067277
2013-07-01,3.9831048799515196
2013-07-02,3.9868624506692476
2013-07-03,3.9874144803654774
2013-07-05,3.9970709133079825
2013-07-08,4.004469522432853
2013-07-09,4.0162158474328615
2013-07-10,4.010629056249429
2013-07-11,4.0154655605384475
2013-07-12,4.016858335898125
2013-07-15,4.015251099248456
2013-07-16,4.015787338195616
2013-07-17,4.017500480493513
2013-07-18,4.027296384111612
2013-07-19,4.035631798233601
2013-07-22,4.032052390392102
2013-07-23,4.035947085449416
2013-07-24,4.033738997815829
2013-07-25,4.033528217595853
2013-07-26,4.031631156773733
2013-07-29,4.023580921752634
2013-07-30,4.021238697826067
