spread,zscore,abs_zscore,beta,delta_beta,abs_delta_beta,zscore_lag1,zscore_lag3,zscore_lag5,delta_zscore,spread_volatility,spread_autocorr,adf_pvalue,label,pair,spread_model
0.03407587021704117,3.469522357313879,3.469522357313879,0.8934458435982899,0.0011397042189832396,0.0011397042189832396,1.0796675330908319,0.6447411247215649,-0.06811504376846098,2.389854824223047,0.005821429012756285,0.4602712183400607,0.058060078943935965,1.0,XOM-CVX,Kalman
-0.023277605381146316,-2.2750756784319903,2.2750756784319903,0.8949376867346915,-0.002106742195998601,0.002106742195998601,-1.6473794283318168,-0.3991721476752173,-0.8002256310391325,-0.6276962501001735,0.011438140318742887,0.5235199280208868,0.14391412943161525,0.0,XOM-CVX,Kalman
-0.024023805360930517,-2.2562188528909823,2.2562188528909823,0.8835685499014497,-0.001720931615789234,0.001720931615789234,-1.8849996855566014,-0.1801958385700735,0.5160802656898819,-0.371219167334381,0.006978417767815905,0.4163220070977753,0.21511716921278662,0.0,XOM-CVX,Kalman
-0.021237095659103034,-2.325246260266136,2.325246260266136,0.8717170161389352,-0.0003876052944863373,0.0003876052944863373,-1.4833424801389554,0.4490807411052699,0.6739330123887486,-0.8419037801271807,0.006382914590317534,0.40187943356453365,0.0017112221224387973,0.0,XOM-CVX,Kalman
-0.027737219280139946,-3.0446218625053953,3.0446218625053953,0.8712761332312949,-0.00044088290764021654,0.00044088290764021654,-2.325246260266136,0.6435359201929627,0.3683092614430659,-0.7193756022392592,0.0077673531332030045,0.5641451604145702,0.0035811631250434153,0.0,XOM-CVX,Kalman
-0.024600374276892545,-2.6408715865626293,2.6408715865626293,0.8692237459335489,-0.002052387297746039,0.002052387297746039,-3.0446218625053953,-1.4833424801389554,0.4490807411052699,0.403750275942766,0.00965573214286786,0.7531168641406963,0.050578399567226436,0.0,XOM-CVX,Kalman
-0.022408606560125666,-2.360163382897975,2.360163382897975,0.8681058998220965,8.032707185934296e-05,8.032707185934296e-05,-0.622901856309252,0.1533048198738488,-1.2589970505423214,-1.737261526588723,0.010373349434461176,0.754713391651358,0.0015111253256196238,1.0,XOM-CVX,Kalman
0.02531585480383436,2.664108982474442,2.664108982474442,0.8667866356903032,-0.00034630999626805714,0.00034630999626805714,0.8365677390146845,1.3018438041592597,0.053603569225499366,1.8275412434597573,0.0058270297912996925,0.6880475481990806,0.0042550824642782585,0.0,XOM-CVX,Kalman
0.027059240240824067,3.1963537799722506,3.1963537799722506,0.8596918123400423,0.0001835636925309192,0.0001835636925309192,0.39927861519803026,1.3563886990746163,-0.010522786147246672,2.7970751647742205,0.00796259039017284,0.7621435128784951,0.08356857737222434,0.0,XOM-CVX,Kalman
0.019128318926294963,2.2366406509910455,2.2366406509910455,0.8601070039849095,0.0004151916448671411,0.0004151916448671411,3.1963537799722506,0.976517154144795,0.8073474866540671,-0.9597131289812051,0.010443355057994477,0.6933994289180699,0.2384662930305092,0.0,XOM-CVX,Kalman
0.03019864839126729,3.399520767024452,3.399520767024452,0.8603696559371095,0.00014637934506389616,0.00014637934506389616,1.8552853007679038,3.1963537799722506,0.976517154144795,1.544235466256548,0.011806202652297745,0.7699061424373902,0.21567426353763064,1.0,XOM-CVX,Kalman
0.02694375177549757,2.965432814271202,2.965432814271202,0.859853071119395,-0.0005165848177144383,0.0005165848177144383,3.399520767024452,2.2366406509910455,0.39927861519803026,-0.43408795275324996,0.013473564806211032,0.7875792411032759,0.5168570812436842,1.0,XOM-CVX,Kalman
0.022162574901631427,2.450866698688858,2.450866698688858,0.8557465945378148,0.00022487758771672084,0.00022487758771672084,1.2699266623036536,-0.4383721679540085,0.19389607244945645,1.1809400363852043,0.01067056882716467,0.6516285701114081,0.07585735444545277,0.0,XOM-CVX,Kalman
0.02136264361175444,2.3801944890242224,2.3801944890242224,0.8568819393457886,0.00023991628572783696,0.00023991628572783696,0.5078649598791057,-0.5617596977634546,0.07836241235529434,1.8723295291451167,0.007251940602077891,0.39932170886828167,0.030243039954874214,0.0,XOM-CVX,Kalman
-0.022362326915922104,-2.521800325265707,2.521800325265707,0.8547512695897093,-0.0007923661081395972,0.0007923661081395972,-1.0380271753219663,0.5829945953836917,-0.6013528059705927,-1.4837731499437408,0.004926054894305591,0.2908226394765057,0.01504106553958831,1.0,XOM-CVX,Kalman
0.019460876251123693,2.2722853552805984,2.2722853552805984,0.8541789893297465,0.0004289042455207781,0.0004289042455207781,1.2310751716244093,0.781071653632974,0.5772460293867089,1.0412101836561891,0.00884485397827496,0.6367159467990635,0.027655997986418948,1.0,XOM-CVX,Kalman
-0.025256028825936472,-2.9414747166409216,2.9414747166409216,0.8625382022752819,0.0004963002810524086,0.0004963002810524086,0.5143627698139774,1.0052338875389635,0.9702388144776388,-3.4558374864548993,0.005242741651455636,0.5248681343801224,0.12448840245463239,0.0,XOM-CVX,Kalman
