Date,KO
2010-11-11,19.530460357666016
2010-11-12,19.567781448364258
2010-11-15,19.58022117614746
2010-11-16,19.306543350219727
2010-11-17,19.443374633789062
2010-11-18,19.853893280029297
2010-11-19,20.0031681060791
2010-11-22,19.987619400024414
2010-11-23,19.78547477722168
2010-11-24,20.093353271484375
2010-11-26,19.9378604888916
2010-11-29,19.850181579589844
2010-11-30,19.78129005432129
2010-12-01,20.260393142700195
2010-12-02,20.323028564453125
2010-12-03,20.197771072387695
2010-12-06,20.038066864013672
2010-12-07,20.08503532409668
2010-12-08,20.16331672668457
2010-12-09,20.301105499267578
2010-12-10,20.24474334716797
2010-12-13,20.307369232177734
2010-12-14,20.0098819732666
2010-12-15,20.272924423217773
2010-12-16,20.4608097076416
2010-12-17,20.573543548583984
2010-12-20,20.4514217376709
2010-12-21,20.507783889770508
2010-12-22,20.539091110229492
2010-12-23,20.535961151123047
2010-12-27,20.37626075744629
2010-12-28,20.46706771850586
2010-12-29,20.495256423950195
2010-12-30,20.510910034179688
2010-12-31,20.595462799072266
2011-01-03,20.423233032226562
2011-01-04,20.00049591064453
2011-01-05,19.881492614746094
2011-01-06,19.73744773864746
2011-01-07,19.703001022338867
2011-01-10,19.74684715270996
2011-01-11,19.630970001220703
2011-01-12,19.74057960510254
2011-01-13,19.853307723999023
2011-01-14,19.768762588500977
2011-01-18,19.87836265563965
2011-01-19,19.859577178955078
2011-01-20,19.706130981445312
2011-01-21,19.656030654907227
2011-01-24,19.806339263916016
2011-01-25,19.71552848815918
2011-01-26,19.71552848815918
2011-01-27,19.634103775024414
2011-01-28,19.480669021606445
2011-01-31,19.681076049804688
2011-02-01,19.743711471557617
2011-02-02,19.684213638305664
2011-02-03,19.593400955200195
2011-02-04,19.590267181396484
2011-02-07,19.577741622924805
2011-02-08,19.687347412109375
2011-02-09,19.775020599365234
2011-02-10,19.897159576416016
2011-02-11,19.90654754638672
2011-02-14,19.771896362304688
2011-02-15,19.787551879882812
2011-02-16,19.853307723999023
2011-02-17,20.21342658996582
2011-02-18,20.21342658996582
2011-02-22,19.966041564941406
2011-02-23,20.01301383972168
2011-02-24,20.003623962402344
2011-02-25,20.138275146484375
2011-02-28,20.016143798828125
2011-03-01,20.32615852355957
2011-03-02,20.175851821899414
2011-03-03,20.532835006713867
2011-03-04,20.420108795166016
2011-03-07,20.423233032226562
2011-03-08,20.554752349853516
2011-03-09,20.548486709594727
2011-03-10,20.445152282714844
2011-03-11,20.441993713378906
2011-03-14,20.167587280273438
2011-03-15,19.880565643310547
2011-03-16,19.429523468017578
2011-03-17,19.643999099731445
2011-03-18,19.776470184326172
2011-03-21,20.050886154174805
2011-03-22,20.031957626342773
2011-03-23,20.271669387817383
2011-03-24,20.404146194458008
2011-03-25,20.571317672729492
2011-03-28,20.511384963989258
2011-03-29,20.729022979736328
2011-03-30,20.829967498779297
2011-03-31,20.924583435058594
2011-04-01,21.2021484375
2011-04-04,21.340927124023438
2011-04-05,21.280996322631836
2011-04-06,21.33146095275879
2011-04-07,21.271533966064453
2011-04-08,21.217912673950195
2011-04-11,21.25891876220703
2011-04-12,21.101215362548828
2011-04-13,21.221065521240234
2011-04-14,21.545942306518555
2011-04-15,21.45132827758789
2011-04-18,21.23053550720215
2011-04-19,21.161142349243164
2011-04-20,21.40085220336914
2011-04-21,21.410324096679688
2011-04-25,21.366161346435547
2011-04-26,21.110673904418945
2011-04-27,21.132755279541016
2011-04-28,21.262083053588867
2011-04-29,21.277847290039062
2011-05-02,21.3598575592041
2011-05-03,21.410324096679688
2011-05-04,21.277847290039062
2011-05-05,21.038127899169922
2011-05-06,21.101215362548828
2011-05-09,21.11697769165039
2011-05-10,21.239992141723633
2011-05-11,21.233688354492188
2011-05-12,21.545942306518555
2011-05-13,21.504940032958984
2011-05-16,21.394548416137695
2011-05-17,21.445009231567383
2011-05-18,21.54279327392578
2011-05-19,21.593257904052734
2011-05-20,21.54279327392578
2011-05-23,21.287309646606445
2011-05-24,21.280996322631836
2011-05-25,21.104373931884766
2011-05-26,21.038127899169922
2011-05-27,20.978200912475586
2011-05-31,21.07282257080078
2011-06-01,21.057056427001953
2011-06-02,20.829967498779297
2011-06-03,20.66909408569336
2011-06-06,20.634401321411133
2011-06-07,20.56500816345215
2011-06-08,20.628095626831055
2011-06-09,20.78264808654785
2011-06-10,20.624948501586914
2011-06-13,20.68848419189453
2011-06-14,20.84415054321289
2011-06-15,20.640825271606445
2011-06-16,20.806028366088867
2011-06-17,20.847326278686523
2011-06-20,20.914045333862305
2011-06-21,21.050649642944336
2011-06-22,21.095130920410156
2011-06-23,20.643999099731445
2011-06-24,20.628114700317383
2011-06-27,20.717071533203125
2011-06-28,20.977581024169922
2011-06-29,21.193620681762695
2011-06-30,21.377880096435547
2011-07-01,21.632038116455078
2011-07-05,21.69875717163086
2011-07-06,21.771825790405273
2011-07-07,21.841720581054688
2011-07-08,21.819482803344727
2011-07-11,21.635211944580078
2011-07-12,21.555788040161133
2011-07-13,21.62250518798828
2011-07-14,21.498611450195312
2011-07-15,21.454133987426758
2011-07-18,21.32387351989746
2011-07-19,22.022798538208008
2011-07-20,21.879850387573242
2011-07-21,22.02916717529297
2011-07-22,22.153060913085938
2011-07-25,22.003746032714844
2011-07-26,21.98151397705078
2011-07-27,21.82265853881836
2011-07-28,21.86077880859375
2011-07-29,21.606630325317383
2011-08-01,21.51767349243164
2011-08-02,21.307985305786133
2011-08-03,21.73052978515625
2011-08-04,20.910871505737305
2011-08-05,21.212678909301758
2011-08-08,20.68848419189453
2011-08-09,21.1840877532959
2011-08-10,20.3199462890625
2011-08-11,21.11737823486328
2011-08-12,21.33022689819336
2011-08-15,21.6669921875
2011-08-16,21.657451629638672
2011-08-17,22.01010513305664
2011-08-18,21.52720069885254
2011-08-19,21.317520141601562
2011-08-22,21.371524810791016
2011-08-23,21.940200805664062
2011-08-24,22.13718032836914
2011-08-25,21.593917846679688
2011-08-26,21.762292861938477
2011-08-29,22.153060913085938
2011-08-30,22.194364547729492
2011-08-31,22.38181495666504
2011-09-01,22.38181495666504
2011-09-02,22.156248092651367
2011-09-06,22.057758331298828
2011-09-07,22.49300193786621
2011-09-08,22.61054801940918
2011-09-09,22.0386962890625
2011-09-12,22.041868209838867
2011-09-13,22.102645874023438
2011-09-14,22.316951751708984
2011-09-15,22.716785430908203
2011-09-16,22.783960342407227
2011-09-19,22.547250747680664
2011-09-20,22.59844398498535
2011-09-21,22.160226821899414
2011-09-22,21.693218231201172
2011-09-23,21.56527328491211
2011-09-26,21.9938907623291
2011-09-27,22.252981185913086
2011-09-28,21.76999282836914
2011-09-29,22.08665657043457
2011-09-30,21.610055923461914
2011-10-03,20.925546646118164
2011-10-04,20.86477279663086
2011-10-05,20.960731506347656
2011-10-06,20.915945053100586
2011-10-07,21.079082489013672
2011-10-10,21.39894676208496
2011-10-11,21.366952896118164
2011-10-12,21.584468841552734
2011-10-13,21.55887794494629
2011-10-14,21.702816009521484
2011-10-17,21.430932998657227
2011-10-18,21.347766876220703
2011-10-19,21.440521240234375
2011-10-20,21.469310760498047
2011-10-21,21.811569213867188
2011-10-24,21.70920753479004
2011-10-25,21.414939880371094
2011-10-26,21.581266403198242
2011-10-27,21.933124542236328
2011-10-28,22.048269271850586
2011-10-31,21.853147506713867
2011-11-01,21.4437255859375
2011-11-02,21.677221298217773
2011-11-03,21.958711624145508
2011-11-04,21.680423736572266
2011-11-07,21.817962646484375
2011-11-08,21.958711624145508
2011-11-09,21.440521240234375
2011-11-10,21.555683135986328
2011-11-11,21.789175033569336
2011-11-14,21.683624267578125
2011-11-15,21.750797271728516
2011-11-16,21.43412971496582
2011-11-17,21.309389114379883
2011-11-18,21.555683135986328
2011-11-21,21.095073699951172
2011-11-22,21.101463317871094
2011-11-23,20.74962043762207
2011-11-25,20.708032608032227
2011-11-28,20.845577239990234
2011-11-29,21.325637817382812
2011-11-30,21.660717010498047
2011-12-01,21.531843185424805
2011-12-02,21.3868465423584
2011-12-05,21.364295959472656
2011-12-06,21.483510971069336
2011-12-07,21.51573371887207
2011-12-08,21.499618530273438
2011-12-09,21.77025604248047
2011-12-12,21.55116844177246
2011-12-13,21.419071197509766
2011-12-14,21.348196029663086
2011-12-15,21.55116844177246
2011-12-16,21.728374481201172
2011-12-19,21.705821990966797
2011-12-20,22.037675857543945
2011-12-21,22.414640426635742
2011-12-22,22.292207717895508
2011-12-23,22.533842086791992
2011-12-27,22.514511108398438
2011-12-28,22.39530372619629
2011-12-29,22.604724884033203
2011-12-30,22.543506622314453
2012-01-03,22.598281860351562
2012-01-04,22.456525802612305
2012-01-05,22.350202560424805
2012-01-06,22.20843505859375
2012-01-09,22.20843505859375
2012-01-10,22.340526580810547
2012-01-11,21.928131103515625
2012-01-12,21.77025604248047
2012-01-13,21.583383560180664
2012-01-17,21.699378967285156
2012-01-18,21.776702880859375
2012-01-19,21.731595993041992
2012-01-20,21.937795639038086
2012-01-23,22.079557418823242
2012-01-24,21.8765869140625
2012-01-25,22.047344207763672
2012-01-26,21.91202163696289
2012-01-27,21.728374481201172
2012-01-30,21.734813690185547
2012-01-31,21.757368087768555
2012-02-01,21.860471725463867
2012-02-02,21.854026794433594
2012-02-03,21.934572219848633
2012-02-06,21.91845703125
2012-02-07,22.08600616455078
2012-02-08,22.015121459960938
2012-02-09,21.899131774902344
2012-02-10,21.889467239379883
2012-02-13,22.050567626953125
2012-02-14,22.198776245117188
2012-02-15,22.037675857543945
2012-02-16,22.185874938964844
2012-02-17,22.247102737426758
2012-02-21,22.172992706298828
2012-02-22,22.31153678894043
2012-02-23,22.28898048400879
2012-02-24,22.23098373413086
2012-02-27,22.17621612548828
2012-02-28,22.182659149169922
2012-02-29,22.50807762145996
2012-03-01,22.424297332763672
2012-03-02,22.28898048400879
2012-03-05,22.305091857910156
2012-03-06,22.15366554260254
2012-03-07,22.163328170776367
2012-03-08,22.317974090576172
2012-03-09,22.39530372619629
2012-03-12,22.601511001586914
2012-03-13,22.799476623535156
2012-03-14,22.78974151611328
2012-03-15,22.825454711914062
2012-03-16,22.770273208618164
2012-03-19,22.848159790039062
2012-03-20,22.90983009338379
2012-03-21,23.081838607788086
2012-03-22,23.179195404052734
2012-03-23,23.20191764831543
2012-03-26,23.334976196289062
2012-03-27,23.32524871826172
2012-03-28,23.58164405822754
2012-03-29,23.954864501953125
2012-03-30,24.019779205322266
2012-04-02,24.061965942382812
2012-04-03,23.938636779785156
2012-04-04,23.84127426147461
2012-04-05,23.844532012939453
2012-04-09,23.649795532226562
2012-04-10,23.373929977416992
2012-04-11,23.406383514404297
2012-04-12,23.4388370513916
2012-04-13,23.34796142578125
2012-04-16,23.510244369506836
2012-04-17,24.000303268432617
2012-04-18,24.071704864501953
2012-04-19,23.958112716674805
2012-04-20,24.0587215423584
2012-04-23,23.915922164916992
2012-04-24,24.05547523498535
2012-04-25,24.318357467651367
2012-04-26,24.571502685546875
2012-04-27,24.870094299316406
2012-04-30,24.769481658935547
2012-05-01,24.967470169067383
2012-05-02,25.04210090637207
2012-05-03,25.132980346679688
2012-05-04,24.99018096923828
2012-05-07,25.08104133605957
2012-05-08,25.035608291625977
2012-05-09,24.918777465820312
2012-05-10,25.12325096130371
2012-05-11,25.142711639404297
2012-05-14,24.94798469543457
2012-05-15,24.850622177124023
2012-05-16,24.77273941040039
2012-05-17,24.380029678344727
2012-05-18,24.032760620117188
2012-05-21,24.182058334350586
2012-05-22,24.078197479248047
2012-05-23,24.195032119750977
2012-05-24,24.522825241088867
2012-05-25,24.415727615356445
2012-05-29,24.490379333496094
2012-05-30,24.36056137084961
2012-05-31,24.253450393676758
2012-06-01,23.72119140625
2012-06-04,23.89969253540039
2012-06-05,23.76987075805664
2012-06-06,24.21450424194336
2012-06-07,24.10740852355957
2012-06-08,24.41896629333496
2012-06-11,24.230737686157227
2012-06-12,24.405986785888672
2012-06-13,24.405990600585938
2012-06-14,24.74909210205078
2012-06-15,24.863439559936523
2012-06-18,24.827512741088867
2012-06-19,24.74909210205078
2012-06-20,24.690271377563477
2012-06-21,24.399456024169922
2012-06-22,24.487682342529297
2012-06-25,24.43213653564453
2012-06-26,24.533428192138672
2012-06-27,24.94515037536621
2012-06-28,25.020305633544922
2012-06-29,25.549663543701172
2012-07-02,25.7882022857666
2012-07-03,25.86663055419922
2012-07-05,25.634626388549805
2012-07-06,25.536592483520508
2012-07-09,25.48104476928711
2012-07-10,25.48104476928711
2012-07-11,25.311124801635742
2012-07-12,25.04317855834961
2012-07-13,25.252302169799805
2012-07-16,24.990896224975586
2012-07-17,25.386274337768555
2012-07-18,25.304595947265625
2012-07-19,25.340532302856445
2012-07-20,25.170616149902344
2012-07-23,25.12160301208496
2012-07-24,25.04971694946289
2012-07-25,25.167346954345703
2012-07-26,25.765329360961914
2012-07-27,26.144372940063477
2012-07-30,26.507080078125
2012-07-31,26.402528762817383
2012-08-01,26.47114372253418
2012-08-02,26.059417724609375
2012-08-03,26.412311553955078
2012-08-06,26.350236892700195
2012-08-07,26.06595802307129
2012-08-08,25.9973201751709
2012-08-09,25.892759323120117
2012-08-10,25.745710372924805
2012-08-13,25.68364143371582
2012-08-14,25.735919952392578
2012-08-15,25.716310501098633
2012-08-16,25.84701919555664
2012-08-17,25.833940505981445
2012-08-20,25.79473876953125
2012-08-21,25.657493591308594
2012-08-22,25.337268829345703
2012-08-23,24.90593719482422
2012-08-24,25.141206741333008
2012-08-27,24.94515037536621
2012-08-28,24.83404541015625
2012-08-29,24.481142044067383
2012-08-30,24.272014617919922
2012-08-31,24.441940307617188
2012-09-04,24.363515853881836
2012-09-05,24.513822555541992
2012-09-06,24.93207359313965
2012-09-07,24.76869773864746
2012-09-10,24.611854553222656
2012-09-11,24.683738708496094
2012-09-12,24.706777572631836
2012-09-13,25.23314666748047
2012-09-14,25.081815719604492
2012-09-17,25.23314666748047
2012-09-18,25.410799026489258
2012-09-19,25.34499740600586
2012-09-20,25.4239559173584
2012-09-21,25.022594451904297
2012-09-24,25.081815719604492
2012-09-25,24.79230499267578
2012-09-26,24.844947814941406
2012-09-27,25.206825256347656
2012-09-28,24.956796646118164
2012-10-01,25.25288963317871
2012-10-02,25.226560592651367
2012-10-03,25.1607666015625
2012-10-04,25.21999168395996
2012-10-05,25.384475708007812
2012-10-08,25.384475708007812
2012-10-09,25.37131690979004
2012-10-10,25.062074661254883
2012-10-11,25.075231552124023
2012-10-12,25.154184341430664
2012-10-15,25.088394165039062
2012-10-16,24.937061309814453
2012-10-17,24.831789016723633
2012-10-18,24.8975772857666
2012-10-19,24.608078002929688
2012-10-22,24.496217727661133
2012-10-23,24.088274002075195
2012-10-24,24.265932083129883
2012-10-25,24.404102325439453
2012-10-26,24.37120246887207
2012-10-31,24.46331787109375
2012-11-01,24.56201934814453
2012-11-02,24.39752769470215
2012-11-05,24.193552017211914
2012-11-06,24.621231079101562
2012-11-07,24.160659790039062
2012-11-08,23.92378807067871
2012-11-09,23.877716064453125
2012-11-12,23.739551544189453
2012-11-13,23.79218864440918
2012-11-14,23.693492889404297
2012-11-15,23.969831466674805
2012-11-16,24.055377960205078
2012-11-19,24.50279998779297
2012-11-20,24.509382247924805
2012-11-21,24.60149383544922
2012-11-23,24.956796646118164
2012-11-26,24.581750869750977
2012-11-27,24.621231079101562
2012-11-28,24.882919311523438
2012-11-29,25.154537200927734
2012-11-30,25.12141227722168
2012-12-03,24.763662338256836
2012-12-04,24.611299514770508
2012-12-05,24.71729850769043
2012-12-06,24.763662338256836
2012-12-07,24.98228645324707
2012-12-10,24.935916900634766
2012-12-11,25.0816707611084
2012-12-12,24.935916900634766
2012-12-13,24.909414291381836
2012-12-14,24.949167251586914
2012-12-17,24.84316635131836
2012-12-18,24.69742774963379
2012-12-19,24.36618423461914
2012-12-20,24.545053482055664
2012-12-21,24.439056396484375
2012-12-24,24.33305549621582
2012-12-26,24.127681732177734
2012-12-27,24.127681732177734
2012-12-28,23.829566955566406
2012-12-31,24.015058517456055
2013-01-02,24.909414291381836
2013-01-03,24.909414291381836
2013-01-04,24.949167251586914
2013-01-07,24.710664749145508
2013-01-08,24.538419723510742
2013-01-09,24.531801223754883
2013-01-10,24.485424041748047
2013-01-11,24.452299118041992
2013-01-14,24.50530433654785
2013-01-15,24.72391700744629
2013-01-16,24.72391700744629
2013-01-17,24.849788665771484
2013-01-18,24.97566032409668
2013-01-22,24.59804916381836
2013-01-23,24.59804916381836
2013-01-24,24.584796905517578
2013-01-25,24.545053482055664
2013-01-28,24.518545150756836
2013-01-29,24.790159225463867
2013-01-30,24.84316635131836
2013-01-31,24.67092514038086
2013-02-01,24.869665145874023
2013-02-04,24.743791580200195
2013-02-05,25.26715850830078
2013-02-06,25.37977409362793
2013-02-07,25.77727699279785
2013-02-08,25.684524536132812
2013-02-11,25.578527450561523
2013-02-12,24.882919311523438
2013-02-13,24.651044845581055
2013-02-14,24.405927658081055
2013-02-15,24.790159225463867
2013-02-19,24.955785751342773
2013-02-20,24.995542526245117
2013-02-21,24.98228645324707
2013-02-22,25.518896102905273
2013-02-25,24.988914489746094
2013-02-26,25.247283935546875
2013-02-27,25.4725284576416
2013-02-28,25.65139389038086
2013-03-01,25.638153076171875
2013-03-04,25.717641830444336
2013-03-05,25.62489128112793
2013-03-06,25.850143432617188
2013-03-07,25.916383743286133
2013-03-08,25.982641220092773
2013-03-11,26.042268753051758
2013-03-12,25.81039810180664
2013-03-13,25.750335693359375
2013-03-14,26.037269592285156
2013-03-15,25.91048240661621
2013-03-18,25.863771438598633
2013-03-19,26.244121551513672
2013-03-20,26.604454040527344
2013-03-21,26.7379207611084
2013-03-22,26.717891693115234
2013-03-25,26.771265029907227
2013-03-26,27.151622772216797
2013-03-27,26.8380069732666
2013-03-28,26.984798431396484
2013-04-01,26.991483688354492
2013-04-02,27.171642303466797
2013-04-03,26.80461883544922
2013-04-04,27.051532745361328
2013-04-05,26.74458122253418
2013-04-08,27.265058517456055
2013-04-09,27.16497230529785
2013-04-10,27.40519142150879
2013-04-11,27.478593826293945
2013-04-12,27.411865234375
2013-04-15,26.75125503540039
2013-04-16,28.27264404296875
2013-04-17,28.392757415771484
2013-04-18,28.092493057250977
2013-04-19,28.466163635253906
2013-04-22,28.506202697753906
2013-04-23,28.492856979370117
2013-04-24,28.125858306884766
2013-04-25,28.25931167602539
2013-04-26,28.092493057250977
2013-04-29,28.185897827148438
2013-04-30,28.245952606201172
2013-05-01,28.1658992767334
2013-05-02,27.999073028564453
2013-05-03,28.185897827148438
2013-05-06,28.07913589477539
2013-05-07,28.492856979370117
2013-05-08,28.332714080810547
2013-05-09,28.105833053588867
2013-05-10,28.125858306884766
2013-05-13,28.152545928955078
2013-05-14,28.37274742126465
2013-05-15,28.63964080810547
2013-05-16,28.75310707092285
2013-05-17,28.673036575317383
2013-05-20,28.279325485229492
2013-05-21,28.252634048461914
2013-05-22,28.192583084106445
2013-05-23,27.979047775268555
2013-05-24,28.185897827148438
2013-05-28,28.392757415771484
2013-05-29,27.625396728515625
2013-05-30,27.20501708984375
2013-05-31,26.684528350830078
2013-06-03,27.231698989868164
2013-06-04,27.638744354248047
2013-06-05,27.12493133544922
2013-06-06,27.218358993530273
2013-06-07,27.63206672668457
2013-06-10,27.478593826293945
2013-06-11,27.218358993530273
2013-06-12,27.137718200683594
2013-06-13,27.15116310119629
2013-06-14,27.104135513305664
2013-06-17,27.332578659057617
2013-06-18,27.500545501708984
2013-06-19,27.15116310119629
2013-06-20,26.291139602661133
2013-06-21,26.714431762695312
2013-06-24,26.559890747070312
2013-06-25,26.68756103515625
2013-06-26,27.097408294677734
2013-06-27,27.050382614135742
2013-06-28,26.949594497680664
2013-07-01,27.184755325317383
2013-07-02,27.124279022216797
2013-07-03,27.204917907714844
2013-07-05,27.225074768066406
2013-07-08,27.238510131835938
2013-07-09,27.433366775512695
2013-07-10,27.332578659057617
2013-07-11,27.567733764648438
2013-07-12,27.567733764648438
2013-07-15,27.554288864135742
2013-07-16,27.03022575378418
2013-07-17,27.440080642700195
2013-07-18,27.41991424560547
2013-07-19,27.608049392700195
2013-07-22,27.440080642700195
2013-07-23,27.52070426940918
2013-07-24,27.453521728515625
2013-07-25,27.440080642700195
2013-07-26,27.305696487426758
2013-07-29,27.06381607055664
2013-07-30,27.0906925201416
2013-07-31,26.929433822631836
2013-08-01,27.2586669921875
2013-08-02,27.023500442504883
2013-08-05,27.070539474487305
2013-08-06,27.124279022216797
2013-08-07,26.976478576660156
2013-08-08,27.01007080078125
2013-08-09,26.983196258544922
2013-08-12,26.76146697998047
2013-08-13,26.640525817871094
2013-08-14,26.559890747070312
2013-08-15,26.264263153076172
2013-08-16,26.237396240234375
2013-08-19,26.055980682373047
2013-08-20,25.96864128112793
2013-08-21,25.720033645629883
2013-08-22,25.74017906188965
2013-08-23,25.881290435791016
2013-08-26,25.612533569335938
2013-08-27,25.63268280029297
2013-08-28,25.76707649230957
2013-08-29,25.59909439086914
2013-08-30,25.652835845947266
2013-09-03,25.46471405029297
2013-09-04,25.894733428955078
2013-09-05,25.69314956665039
2013-09-06,25.76707649230957
2013-09-09,25.881290435791016
2013-09-10,25.955202102661133
2013-09-11,26.055980682373047
2013-09-12,26.015371322631836
2013-09-13,26.184574127197266
2013-09-16,26.299619674682617
2013-09-17,26.25224494934082
