Date,CVX
2011-01-13,49.909423828125
2011-01-14,50.26136779785156
2011-01-18,50.54292678833008
2011-01-19,50.337154388427734
2011-01-20,50.19638442993164
2011-01-21,50.77573776245117
2011-01-24,50.94898986816406
2011-01-25,50.938167572021484
2011-01-26,51.24135971069336
2011-01-27,51.3009147644043
2011-01-28,50.55374526977539
2011-01-31,51.39838409423828
2011-02-01,52.096839904785156
2011-02-02,52.23759460449219
2011-02-03,52.687007904052734
2011-02-04,52.578712463378906
2011-02-07,52.87649917602539
2011-02-08,52.91981506347656
2011-02-09,52.10767364501953
2011-02-10,52.35670471191406
2011-02-11,52.22136688232422
2011-02-14,52.88688278198242
2011-02-15,52.554115295410156
2011-02-16,52.72869873046875
2011-02-17,53.006893157958984
2011-02-18,53.85242462158203
2011-02-22,54.72522735595703
2011-02-23,55.78896713256836
2011-02-24,55.65805435180664
2011-02-25,55.696250915527344
2011-02-28,56.59633255004883
2011-03-01,56.132652282714844
2011-03-02,56.44358825683594
2011-03-03,56.83635330200195
2011-03-04,56.59633255004883
2011-03-07,56.19264221191406
2011-03-08,56.60723876953125
2011-03-09,55.718048095703125
2011-03-10,54.04881286621094
2011-03-11,54.51249313354492
2011-03-14,54.987083435058594
2011-03-15,55.22163391113281
2011-03-16,54.283390045166016
2011-03-17,55.77260208129883
2011-03-18,56.07809829711914
2011-03-21,57.38185501098633
2011-03-22,57.40367126464844
2011-03-23,57.540061950683594
2011-03-24,57.4854736328125
2011-03-25,58.249229431152344
2011-03-28,57.845516204833984
2011-03-29,58.5710563659668
2011-03-30,58.920169830322266
2011-03-31,58.63652038574219
2011-04-01,59.08930206298828
2011-04-04,59.04020309448242
2011-04-05,59.640254974365234
2011-04-06,59.27478790283203
2011-04-07,59.427520751953125
2011-04-08,59.820281982421875
2011-04-11,58.79471969604492
2011-04-12,56.830894470214844
2011-04-13,56.62905502319336
2011-04-14,57.21274948120117
2011-04-15,57.95464324951172
2011-04-18,57.00548553466797
2011-04-19,57.49641036987305
2011-04-20,58.81108093261719
2011-04-21,58.98564147949219
2011-04-25,58.59833908081055
2011-04-26,59.3238639831543
2011-04-27,59.44386672973633
2011-04-28,59.356605529785156
2011-04-29,59.70025634765625
2011-05-02,59.01292037963867
2011-05-03,57.91642761230469
2011-05-04,57.10365295410156
2011-05-05,55.97991180419922
2011-05-06,56.121742248535156
2011-05-09,56.781795501708984
2011-05-10,56.929100036621094
2011-05-11,55.78351593017578
2011-05-12,56.05628967285156
2011-05-13,55.85444641113281
2011-05-16,55.45076370239258
2011-05-17,55.19790267944336
2011-05-18,56.54470443725586
2011-05-19,57.09994125366211
2011-05-20,56.385292053222656
2011-05-23,55.72563552856445
2011-05-24,56.22037124633789
2011-05-25,56.75910568237305
2011-05-26,56.819557189941406
2011-05-27,56.73710632324219
2011-05-31,57.67164611816406
2011-06-01,56.34130859375
2011-06-02,55.58818817138672
2011-06-03,55.522216796875
2011-06-06,54.796573638916016
2011-06-07,54.68115997314453
2011-06-08,54.94501876831055
2011-06-09,55.648643493652344
2011-06-10,54.791099548339844
2011-06-13,54.38428497314453
2011-06-14,55.30232238769531
2011-06-15,54.09844207763672
2011-06-16,54.65917205810547
2011-06-17,54.516231536865234
2011-06-20,54.92302703857422
2011-06-21,55.84654235839844
2011-06-22,55.56069564819336
2011-06-23,54.62068176269531
2011-06-24,53.81808090209961
2011-06-27,54.3677978515625
2011-06-28,55.1649055480957
2011-06-29,55.67616271972656
2011-06-30,56.53372573852539
2011-07-01,57.22087478637695
2011-07-05,57.78710174560547
2011-07-06,57.76509094238281
2011-07-07,58.5952033996582
2011-07-08,58.210391998291016
2011-07-11,57.39678955078125
2011-07-12,57.38577651977539
2011-07-13,57.77060317993164
2011-07-14,57.53972244262695
2011-07-15,58.37528991699219
2011-07-18,58.397281646728516
2011-07-19,59.08446502685547
2011-07-20,58.87553405761719
2011-07-21,60.15639877319336
2011-07-22,59.90351867675781
2011-07-25,59.42524337768555
2011-07-26,59.13392639160156
2011-07-27,58.06745910644531
2011-07-28,57.73762512207031
2011-07-29,57.18238067626953
2011-08-01,57.929996490478516
2011-08-02,56.869075775146484
2011-08-03,56.489749908447266
2011-08-04,53.23537063598633
2011-08-05,53.658660888671875
2011-08-08,49.6126823425293
2011-08-09,51.34430694580078
2011-08-10,49.78857421875
2011-08-11,51.71266555786133
2011-08-12,52.69664001464844
2011-08-15,54.47775650024414
2011-08-16,53.95002746582031
2011-08-17,54.12734603881836
2011-08-18,51.6669921875
2011-08-19,51.69469451904297
2011-08-22,51.70024871826172
2011-08-23,53.93339538574219
2011-08-24,54.07746124267578
2011-08-25,53.17423629760742
2011-08-26,53.66740036010742
2011-08-29,54.714691162109375
2011-08-30,54.526309967041016
2011-08-31,54.77012252807617
2011-09-01,54.59279251098633
2011-09-02,53.423583984375
2011-09-06,52.98026657104492
2011-09-07,55.019466400146484
2011-09-08,54.5318603515625
2011-09-09,52.747562408447266
2011-09-12,53.14653778076172
2011-09-13,53.157615661621094
2011-09-14,53.92230224609375
2011-09-15,55.002838134765625
2011-09-16,55.20790100097656
2011-09-19,54.698081970214844
2011-09-20,54.18828582763672
2011-09-21,52.23773956298828
2011-09-22,49.965824127197266
2011-09-23,49.877174377441406
2011-09-26,50.69727325439453
2011-09-27,51.833248138427734
2011-09-28,50.835811614990234
2011-09-29,52.30425262451172
2011-09-30,51.306800842285156
2011-10-03,49.805118560791016
2011-10-04,50.69173812866211
2011-10-05,52.453880310058594
2011-10-06,52.426151275634766
2011-10-07,52.309783935546875
2011-10-10,54.41547775268555
2011-10-11,54.0829963684082
2011-10-12,54.1827278137207
2011-10-13,54.18828582763672
2011-10-14,55.6733512878418
2011-10-17,54.64266586303711
2011-10-18,57.0475959777832
2011-10-19,56.65414810180664
2011-10-20,57.29141616821289
2011-10-21,58.47722244262695
2011-10-24,58.887290954589844
2011-10-25,57.906517028808594
2011-10-26,59.16437530517578
2011-10-27,60.38344192504883
2011-10-28,60.75472640991211
2011-10-31,58.21125793457031
2011-11-01,56.56549835205078
2011-11-02,57.92863464355469
2011-11-03,58.80971145629883
2011-11-04,58.97595977783203
2011-11-07,59.6907958984375
2011-11-08,60.322486877441406
2011-11-09,57.78457260131836
2011-11-10,58.46061706542969
2011-11-11,59.31954574584961
2011-11-14,58.83186721801758
2011-11-15,57.22492218017578
2011-11-16,56.43741989135742
2011-11-17,55.89567565917969
2011-11-18,54.66691970825195
2011-11-21,53.42704772949219
2011-11-22,53.85151672363281
2011-11-23,52.36028289794922
2011-11-25,51.54485321044922
2011-11-28,53.48849105834961
2011-11-29,54.393272399902344
2011-11-30,57.425994873046875
2011-12-01,56.87305450439453
2011-12-02,56.79485321044922
2011-12-05,57.425994873046875
2011-12-06,58.28608703613281
2011-12-07,58.37543487548828
2011-12-08,57.10762023925781
2011-12-09,58.224639892578125
2011-12-12,57.565589904785156
2011-12-13,57.872772216796875
2011-12-14,56.147003173828125
2011-12-15,55.66667556762695
2011-12-16,56.33132553100586
2011-12-19,55.694602966308594
2011-12-20,57.900699615478516
2011-12-21,58.88371276855469
2011-12-22,59.37516784667969
2011-12-23,60.039791107177734
2011-12-27,60.30791091918945
2011-12-28,59.17970657348633
2011-12-29,60.023048400878906
2011-12-30,59.425445556640625
2012-01-03,61.642738342285156
2012-01-04,61.5366096496582
2012-01-05,60.933406829833984
2012-01-06,60.49219512939453
2012-01-09,61.15122985839844
2012-01-10,60.911075592041016
2012-01-11,60.19060516357422
2012-01-12,58.62679672241211
2012-01-13,59.252296447753906
2012-01-17,59.60418701171875
2012-01-18,59.66560745239258
2012-01-19,59.721439361572266
2012-01-20,59.69910430908203
2012-01-23,59.76612854003906
2012-01-24,59.60418701171875
2012-01-25,60.16824722290039
2012-01-26,59.53157043457031
2012-01-27,58.062686920166016
2012-01-30,57.75547790527344
2012-01-31,57.59353256225586
2012-02-01,57.40922546386719
2012-02-02,57.9118766784668
2012-02-03,58.92277145385742
2012-02-06,59.57624053955078
2012-02-07,59.66560745239258
2012-02-08,59.62649917602539
2012-02-09,59.408687591552734
2012-02-10,58.79990768432617
2012-02-13,59.414268493652344
2012-02-14,59.47570037841797
2012-02-15,59.09300231933594
2012-02-16,59.94845962524414
2012-02-17,60.027259826660156
2012-02-21,61.012123107910156
2012-02-22,60.499969482421875
2012-02-23,60.97837829589844
2012-02-24,61.38917922973633
2012-02-27,61.6987419128418
2012-02-28,61.687477111816406
2012-02-29,61.41170120239258
2012-03-01,61.771881103515625
2012-03-02,61.687477111816406
2012-03-05,61.52425765991211
2012-03-06,61.259769439697266
2012-03-07,61.60303497314453
2012-03-08,61.92384338378906
2012-03-09,61.66494369506836
2012-03-12,61.90695571899414
2012-03-13,62.57669448852539
2012-03-14,62.2952995300293
2012-03-15,61.92384338378906
2012-03-16,62.06452178955078
2012-03-19,62.3009147644043
2012-03-20,61.38917922973633
2012-03-21,60.73073196411133
2012-03-22,59.28998565673828
2012-03-23,59.85841369628906
2012-03-26,60.69132995605469
2012-03-27,60.241111755371094
2012-03-28,59.59389877319336
2012-03-29,60.13417053222656
2012-03-30,60.33674240112305
2012-04-02,60.95022201538086
2012-04-03,60.29737854003906
2012-04-04,59.43067932128906
2012-04-05,58.95231246948242
2012-04-09,58.24319839477539
2012-04-10,57.0951042175293
2012-04-11,56.8137321472168
2012-04-12,57.73667907714844
2012-04-13,56.718021392822266
2012-04-16,57.12887954711914
2012-04-17,58.31634521484375
2012-04-18,58.186927795410156
2012-04-19,57.691646575927734
2012-04-20,57.6972770690918
2012-04-23,57.65227508544922
2012-04-24,57.98429870605469
2012-04-25,58.445796966552734
2012-04-26,59.779598236083984
2012-04-27,59.76837158203125
2012-04-30,59.970943450927734
2012-05-01,60.933345794677734
2012-05-02,60.235496520996094
2012-05-03,59.65017318725586
2012-05-04,58.372642517089844
2012-05-07,58.14189910888672
2012-05-08,57.87738037109375
2012-05-09,57.28082275390625
2012-05-10,58.17002487182617
2012-05-11,57.79295349121094
2012-05-14,57.37086868286133
2012-05-15,56.78558349609375
2012-05-16,56.84233856201172
2012-05-17,56.86505889892578
2012-05-18,55.91105270385742
2012-05-21,56.60954284667969
2012-05-22,56.39942932128906
2012-05-23,56.21771240234375
2012-05-24,56.81965255737305
2012-05-25,56.138206481933594
2012-05-29,56.92185974121094
2012-05-30,55.43973922729492
2012-05-31,55.82588577270508
2012-06-01,54.74696731567383
2012-06-04,54.843482971191406
2012-06-05,54.792388916015625
2012-06-06,56.671993255615234
2012-06-07,57.00703048706055
2012-06-08,57.262569427490234
2012-06-11,56.73446273803711
2012-06-12,57.20576095581055
2012-06-13,56.8593864440918
2012-06-14,57.8758430480957
2012-06-15,59.2443733215332
2012-06-18,58.75034713745117
2012-06-19,59.09104537963867
2012-06-20,58.84688949584961
2012-06-21,56.796913146972656
2012-06-22,57.03541946411133
2012-06-25,56.26313781738281
2012-06-26,57.32505416870117
2012-06-27,58.24496078491211
2012-06-28,58.75034713745117
2012-06-29,59.90876770019531
2012-07-02,60.11320114135742
2012-07-03,60.970672607421875
2012-07-05,60.20973205566406
2012-07-06,59.66459274291992
2012-07-09,59.31819152832031
2012-07-10,58.98884201049805
2012-07-11,59.53968048095703
2012-07-12,59.64189147949219
2012-07-13,60.19837951660156
2012-07-16,60.63563919067383
2012-07-17,61.004722595214844
2012-07-18,61.2602653503418
2012-07-19,61.80540084838867
2012-07-20,62.0041618347168
2012-07-23,61.30001449584961
2012-07-24,60.3630485534668
2012-07-25,60.22676086425781
2012-07-26,61.48174285888672
2012-07-27,62.043922424316406
2012-07-30,62.36189651489258
2012-07-31,62.22563552856445
2012-08-01,62.74805450439453
2012-08-02,62.038238525390625
2012-08-03,63.10013198852539
2012-08-06,63.20798110961914
2012-08-07,63.57143783569336
2012-08-08,63.6793327331543
2012-08-09,63.95756530761719
2012-08-10,64.48002624511719
2012-08-13,64.32669067382812
2012-08-14,64.34941101074219
2012-08-15,64.43524169921875
2012-08-16,64.86455535888672
2012-08-17,64.48677062988281
2012-08-20,64.40663146972656
2012-08-21,64.09754943847656
2012-08-22,64.19485473632812
2012-08-23,63.70259094238281
2012-08-24,64.11470794677734
2012-08-27,63.954429626464844
2012-08-28,64.30931854248047
2012-08-29,63.994503021240234
2012-08-30,63.49652862548828
2012-08-31,64.20057678222656
2012-09-04,63.66250228881836
2012-09-05,63.40495300292969
2012-09-06,64.69856262207031
2012-09-07,65.25379943847656
2012-09-10,65.23091888427734
2012-09-11,65.35684204101562
2012-09-12,65.52857208251953
2012-09-13,66.71914672851562
2012-09-14,67.11410522460938
2012-09-17,67.05115509033203
2012-09-18,66.95382690429688
2012-09-19,66.74205780029297
2012-09-20,67.45755767822266
2012-09-21,67.42892456054688
2012-09-24,67.41747283935547
2012-09-25,66.93092346191406
2012-09-26,66.57032775878906
2012-09-27,67.0854721069336
2012-09-28,66.71914672851562
2012-10-01,67.11410522460938
2012-10-02,67.52052307128906
2012-10-03,66.47872161865234
2012-10-04,67.05684661865234
2012-10-05,67.25720977783203
2012-10-08,67.32588958740234
2012-10-09,67.17706298828125
2012-10-10,64.36658477783203
2012-10-11,64.71574401855469
2012-10-12,64.14906311035156
2012-10-15,64.57836151123047
2012-10-16,65.30530548095703
2012-10-17,65.9292221069336
2012-10-18,65.62586212158203
2012-10-19,64.89891052246094
2012-10-22,64.53256225585938
2012-10-23,62.609291076660156
2012-10-24,62.79819107055664
2012-10-25,63.51371765136719
2012-10-26,63.6396369934082
2012-10-31,63.10157012939453
2012-11-01,63.79989242553711
2012-11-02,62.03118896484375
2012-11-05,62.50054931640625
2012-11-06,63.170265197753906
2012-11-07,61.538902282714844
2012-11-08,60.60017395019531
2012-11-09,60.5830078125
2012-11-12,60.63450241088867
2012-11-13,60.26247024536133
2012-11-14,59.177066802978516
2012-11-15,58.669010162353516
2012-11-16,59.119346618652344
2012-11-19,60.24513626098633
2012-11-20,59.789024353027344
2012-11-21,60.10081100463867
2012-11-23,60.89173889160156
2012-11-26,60.6146240234375
2012-11-27,59.68513107299805
2012-11-28,60.95526123046875
2012-11-29,61.076507568359375
2012-11-30,61.01877975463867
2012-12-03,60.42409896850586
2012-12-04,60.01997756958008
2012-12-05,60.71855545043945
2012-12-06,61.457523345947266
2012-12-07,61.76929473876953
2012-12-10,61.75198745727539
2012-12-11,62.20231628417969
2012-12-12,62.39861297607422
2012-12-13,62.30043029785156
2012-12-14,62.24847412109375
2012-12-17,62.744998931884766
2012-12-18,63.56483459472656
2012-12-19,63.45513916015625
2012-12-20,63.726478576660156
2012-12-21,63.33964157104492
2012-12-24,62.71614074707031
2012-12-26,62.617984771728516
2012-12-27,62.65264892578125
2012-12-28,61.457523345947266
2012-12-31,62.43321990966797
2013-01-02,63.73225402832031
2013-01-03,63.46090316772461
2013-01-04,63.795753479003906
2013-01-07,63.36275100708008
2013-01-08,63.07986068725586
2013-01-09,63.24150848388672
2013-01-10,63.7784538269043
2013-01-11,64.5058822631836
2013-01-14,65.15249633789062
2013-01-15,65.49311828613281
2013-01-16,65.7990951538086
2013-01-17,66.24366760253906
2013-01-18,66.53231811523438
2013-01-22,66.91915893554688
2013-01-23,66.39955139160156
2013-01-24,66.68244171142578
2013-01-25,67.0865707397461
2013-01-28,66.99419403076172
2013-01-29,67.66968536376953
2013-01-30,67.23091125488281
2013-01-31,66.48037719726562
2013-02-01,67.25975799560547
2013-02-04,66.5092544555664
2013-02-05,66.86140441894531
2013-02-06,66.91915893554688
2013-02-07,66.40530395507812
2013-02-08,66.76326751708984
2013-02-11,66.76326751708984
2013-02-12,67.25975799560547
2013-02-13,67.21905517578125
2013-02-14,67.32376098632812
2013-02-15,66.88739776611328
2013-02-19,67.44596862792969
2013-02-20,66.90486907958984
2013-02-21,66.90486907958984
2013-02-22,67.46925354003906
2013-02-25,66.06120300292969
2013-02-26,66.88739776611328
2013-02-27,67.8707046508789
2013-02-28,68.16162872314453
2013-03-01,68.01616668701172
2013-03-04,68.35943603515625
2013-03-05,68.61544799804688
2013-03-06,68.92962646484375
2013-03-07,68.98199462890625
2013-03-08,68.9878158569336
2013-03-11,69.0809097290039
2013-03-12,68.80162811279297
2013-03-13,68.86564636230469
2013-03-14,69.81986236572266
2013-03-15,69.6336441040039
2013-03-18,69.31365966796875
2013-03-19,69.5056381225586
2013-03-20,70.02348327636719
2013-03-21,70.0176773071289
2013-03-22,70.50641632080078
2013-03-25,69.92457580566406
2013-03-26,70.3900375366211
2013-03-27,69.93035888671875
2013-03-28,69.13325500488281
2013-04-01,69.59294128417969
2013-04-02,69.23800659179688
2013-04-03,68.52816772460938
2013-04-04,68.6969223022461
2013-04-05,68.37689971923828
2013-04-08,68.54561614990234
2013-04-09,69.02854919433594
2013-04-10,69.61038208007812
2013-04-11,70.3725814819336
2013-04-12,69.7849349975586
2013-04-15,67.82415008544922
2013-04-16,68.08016204833984
2013-04-17,66.80011749267578
2013-04-18,67.25395202636719
2013-04-19,67.434326171875
2013-04-22,67.82415008544922
2013-04-23,68.35360717773438
2013-04-24,68.81908416748047
2013-04-25,68.95292663574219
2013-04-26,69.84309387207031
2013-04-29,70.5878677368164
2013-04-30,70.98931121826172
2013-05-01,69.97694396972656
2013-05-02,71.00679016113281
2013-05-03,71.8504409790039
2013-05-06,71.71080017089844
2013-05-07,71.58859252929688
2013-05-08,71.7748031616211
2013-05-09,71.93769836425781
2013-05-10,71.69916534423828
2013-05-13,71.47808074951172
2013-05-14,72.72899627685547
2013-05-15,72.1483383178711
2013-05-16,72.00171661376953
2013-05-17,72.38882446289062
2013-05-20,73.18647766113281
2013-05-21,73.86685180664062
2013-05-22,73.27445220947266
2013-05-23,73.55012512207031
2013-05-24,73.57946014404297
2013-05-28,74.15426635742188
2013-05-29,73.60292053222656
2013-05-30,73.38006591796875
2013-05-31,71.9958267211914
2013-06-03,72.78179168701172
2013-06-04,72.11898803710938
2013-06-05,71.30374145507812
2013-06-06,70.72895812988281
2013-06-07,71.37995910644531
2013-06-10,71.96064758300781
2013-06-11,71.23333740234375
2013-06-12,70.36531066894531
2013-06-13,71.35653686523438
2013-06-14,70.54711151123047
2013-06-17,71.09847259521484
2013-06-18,71.27442932128906
2013-06-19,70.67616271972656
2013-06-20,69.18053436279297
2013-06-21,69.75532531738281
2013-06-24,68.51773834228516
2013-06-25,68.88726806640625
2013-06-26,69.29780578613281
2013-06-27,69.62631225585938
2013-06-28,69.40924835205078
2013-07-01,69.84331512451172
2013-07-02,69.88436889648438
2013-07-03,69.84331512451172
2013-07-05,70.68202209472656
2013-07-08,71.11018371582031
2013-07-09,72.30083465576172
2013-07-10,72.08381652832031
2013-07-11,72.5940933227539
2013-07-12,72.7641830444336
2013-07-15,73.1278305053711
2013-07-16,72.79940032958984
2013-07-17,72.93427276611328
2013-07-18,73.59117889404297
2013-07-19,74.43579864501953
2013-07-22,74.50616455078125
2013-07-23,74.64105224609375
2013-07-24,74.11906433105469
2013-07-25,74.934326171875
2013-07-26,74.81703186035156
2013-07-29,74.0017318725586
2013-07-30,73.77302551269531
2013-07-31,73.83753204345703
2013-08-01,74.16011810302734
2013-08-02,73.28620910644531
2013-08-05,72.72311401367188
2013-08-06,72.22457885742188
2013-08-07,72.3360366821289
2013-08-08,72.18353271484375
2013-08-09,71.84919738769531
2013-08-12,71.43862915039062
2013-08-13,71.84919738769531
2013-08-14,71.58527374267578
2013-08-15,71.11217498779297
2013-08-16,70.89337921142578
2013-08-19,70.17190551757812
2013-08-20,69.953125
2013-08-21,69.60417938232422
2013-08-22,69.953125
2013-08-23,70.68640899658203
2013-08-26,70.27836608886719
2013-08-27,70.26058959960938
2013-08-28,72.03472137451172
2013-08-29,71.18314361572266
2013-08-30,71.2186508178711
2013-09-03,71.28960418701172
2013-09-04,71.47289276123047
2013-09-05,71.77454376220703
2013-09-06,71.67990112304688
2013-09-09,72.27718353271484
2013-09-10,72.74436950683594
2013-09-11,73.2824935913086
2013-09-12,73.26475524902344
2013-09-13,73.41261291503906
2013-09-16,73.37713623046875
2013-09-17,73.53089904785156
