Date,XOM,CVX
2015-07-31,49.87073516845703,55.73196792602539
2015-08-03,49.146705627441406,53.91790771484375
2015-08-04,48.58636474609375,53.6722526550293
2015-08-05,48.58636474609375,52.92900466918945
2015-08-06,49.165592193603516,53.65964889526367
2015-08-07,48.372291564941406,52.752628326416016
2015-08-10,49.58112716674805,54.10057830810547
2015-08-11,49.24432373046875,54.031288146972656
2015-08-12,50.070465087890625,54.66746139526367
2015-08-13,49.98149871826172,54.07538986206055
2015-08-14,49.79719161987305,54.16354751586914
2015-08-17,50.05775451660156,53.08564758300781
2015-08-18,49.50487518310547,53.21959686279297
2015-08-19,48.44359588623047,51.605899810791016
2015-08-20,47.38867950439453,50.54075622558594
2015-08-21,45.838077545166016,48.32115173339844
2015-08-24,43.671051025390625,45.999481201171875
2015-08-25,43.664695739746094,44.660072326660156
2015-08-26,46.073204040527344,46.618160247802734
2015-08-27,47.566619873046875,49.52023696899414
2015-08-28,47.706424713134766,51.29973602294922
2015-08-31,47.814453125,51.65692138671875
2015-09-01,45.80628967285156,49.87103271484375
2015-09-02,46.5371208190918,49.78812026977539
2015-09-03,46.89299011230469,49.91568374633789
2015-09-04,46.04779815673828,48.90155029296875
2015-09-08,46.70869445800781,49.00999450683594
2015-09-09,45.75547790527344,47.785369873046875
2015-09-10,46.08592224121094,48.25737380981445
2015-09-11,46.1939582824707,48.340274810791016
2015-09-14,46.06685256958008,48.327510833740234
2015-09-15,46.3019905090332,49.220462799072266
2015-09-16,47.217098236083984,50.40044021606445
2015-09-17,47.31877517700195,50.64918518066406
2015-09-18,46.187583923339844,49.58401870727539
2015-09-21,46.63880920410156,49.80725860595703
2015-09-22,46.22572326660156,49.271488189697266
2015-09-23,45.94611358642578,48.55076217651367
2015-09-24,46.21937942504883,49.04187774658203
2015-09-25,46.5371208190918,49.558509826660156
2015-09-28,46.13675308227539,48.327510833740234
2015-09-29,46.371891021728516,48.633663177490234
2015-09-30,47.248870849609375,50.31114196777344
2015-10-01,47.06455993652344,49.96672821044922
2015-10-02,48.221168518066406,52.01411819458008
2015-10-05,48.81218338012695,53.595909118652344
2015-10-06,49.49851989746094,55.48382568359375
2015-10-07,50.33100128173828,56.204593658447266
2015-10-08,50.85845184326172,57.346282958984375
2015-10-09,50.3691520690918,57.12940216064453
2015-10-12,50.39457321166992,56.60001754760742
2015-10-13,50.30559539794922,56.370418548583984
2015-10-14,50.94108200073242,57.2505989074707
2015-10-15,51.779937744140625,57.86289596557617
2015-10-16,52.41543960571289,58.22648239135742
2015-10-19,51.468528747558594,57.42281723022461
2015-10-20,51.36686325073242,57.397315979003906
2015-10-21,50.97285461425781,56.97633361816406
2015-10-22,52.67596435546875,58.436954498291016
2015-10-23,52.73316192626953,58.194580078125
2015-10-26,51.61469650268555,56.619163513183594
2015-10-27,51.53208923339844,55.93670654296875
2015-10-28,52.2883415222168,57.26974105834961
2015-10-29,52.256553649902344,57.33351516723633
2015-10-30,52.580650329589844,57.96495819091797
2015-11-02,54.194801330566406,60.5672607421875
2015-11-03,55.192535400390625,62.59551239013672
2015-11-04,54.639652252197266,61.721717834472656
2015-11-05,53.89612579345703,60.30575942993164
2015-11-06,53.6800537109375,59.974082946777344
2015-11-09,52.53260803222656,58.88341522216797
2015-11-10,52.78902053833008,59.4638557434082
2015-11-11,52.321067810058594,58.80052185058594
2015-11-12,50.904380798339844,57.314395904541016
2015-11-13,50.06464767456055,56.56174850463867
2015-11-16,51.859527587890625,59.04088592529297
2015-11-17,51.2569465637207,58.769737243652344
2015-11-18,51.75695037841797,59.53157043457031
2015-11-19,51.474910736083984,58.6406135559082
2015-11-20,51.14797592163086,57.46562576293945
2015-11-23,51.462074279785156,58.11122512817383
2015-11-24,52.487728118896484,58.9763298034668
2015-11-25,52.083892822265625,58.666439056396484
2015-11-27,52.0710563659668,58.34363555908203
2015-11-30,52.346710205078125,58.956966400146484
2015-12-01,52.49415588378906,59.70588684082031
2015-12-02,50.99414825439453,58.266170501708984
2015-12-03,50.26335144042969,57.36231994628906
2015-12-04,50.55181884765625,57.91754913330078
2015-12-07,49.231300354003906,56.34870147705078
2015-12-08,47.84025192260742,55.806400299072266
2015-12-09,48.48128128051758,56.55529022216797
2015-12-10,48.51974868774414,57.6528434753418
2015-12-11,47.65434265136719,55.806400299072266
2015-12-14,48.737674713134766,57.67219924926758
2015-12-15,50.91720199584961,59.88664245605469
2015-12-16,50.73772048950195,60.32565689086914
2015-12-17,49.97489547729492,58.453407287597656
2015-12-18,49.53898239135742,57.98210906982422
2015-12-21,49.52617645263672,57.614097595214844
2015-12-22,49.77617263793945,58.27907943725586
2015-12-23,51.40440368652344,60.564537048339844
2015-12-24,50.853111267089844,59.428253173828125
2015-12-28,50.474891662597656,58.337196350097656
2015-12-29,50.74412536621094,58.911773681640625
2015-12-30,50.07103729248047,58.16286849975586
2015-12-31,49.96847915649414,58.07892990112305
2016-01-04,49.65437698364258,57.36231994628906
2016-01-05,50.07744598388672,57.85298156738281
2016-01-06,49.6607780456543,55.56752014160156
2016-01-07,48.86590576171875,53.5984001159668
2016-01-08,47.87871551513672,53.0238151550293
2016-01-11,47.237674713134766,52.145790100097656
2016-01-12,48.20564270019531,53.036720275878906
2016-01-13,48.49411392211914,52.50733947753906
2016-01-14,50.718482971191406,55.18015670776367
2016-01-15,49.73128128051758,54.01807403564453
2016-01-19,48.974876403808594,52.6235466003418
2016-01-20,46.910762786865234,50.99016571044922
2016-01-21,47.50050354003906,52.32657241821289
2016-01-22,49.083858489990234,53.93413162231445
2016-01-25,47.42359161376953,52.2232780456543
2016-01-26,49.16718673706055,54.3085823059082
2016-01-27,48.26333236694336,53.77272033691406
2016-01-28,49.353092193603516,55.47066879272461
2016-01-29,49.90436553955078,55.825748443603516
2016-02-01,48.90436553955078,55.06393814086914
2016-02-02,47.81461715698242,52.44923400878906
2016-02-03,50.30821990966797,54.63138198852539
2016-02-04,51.17361068725586,54.741146087646484
2016-02-05,51.33388137817383,53.50801467895508
2016-02-08,52.02619552612305,55.515872955322266
2016-02-09,51.7997932434082,53.533851623535156
2016-02-10,51.32759094238281,53.6113166809082
2016-02-11,51.489315032958984,53.57904052734375
2016-02-12,52.414302825927734,55.154335021972656
2016-02-16,52.53719711303711,55.44855499267578
2016-02-17,53.04176330566406,57.73683547973633
2016-02-18,53.332828521728516,56.7038459777832
2016-02-19,53.365169525146484,56.553462982177734
2016-02-22,53.29402160644531,58.07026672363281
2016-02-23,52.543670654296875,55.51394271850586
2016-02-24,52.731266021728516,55.7492790222168
2016-02-25,53.04822540283203,55.7689094543457
2016-02-26,52.880035400390625,55.1478157043457
2016-02-29,51.845088958740234,54.55284881591797
2016-03-01,52.57600784301758,56.311561584472656
2016-03-02,53.494544982910156,56.97187805175781
2016-03-03,53.300498962402344,57.22687530517578
2016-03-04,53.22933578491211,57.48838806152344
2016-03-07,54.63300323486328,59.2797966003418
2016-03-08,53.44927215576172,58.0179557800293
2016-03-09,53.300498962402344,60.68545150756836
2016-03-10,53.158172607421875,61.41770553588867
2016-03-11,53.16464614868164,61.83615493774414
2016-03-14,53.306976318359375,61.626922607421875
2016-03-15,53.57217025756836,61.63344955444336
2016-03-16,53.60451126098633,62.37224197387695
2016-03-17,54.4001350402832,63.34640121459961
2016-03-18,54.46480941772461,63.86946105957031
2016-03-21,54.08964920043945,63.052188873291016
2016-03-22,54.413082122802734,62.43764877319336
2016-03-23,54.1737174987793,61.18887710571289
2016-03-24,54.322505950927734,62.01266860961914
2016-03-28,54.477760314941406,61.90150833129883
2016-03-29,54.67828369140625,62.319969177246094
2016-03-30,54.67180252075195,62.274166107177734
2016-03-31,54.07024002075195,62.37224197387695
2016-04-01,53.6627311706543,61.626922607421875
2016-04-04,53.79207992553711,61.084266662597656
2016-04-05,53.17760467529297,60.58739471435547
2016-04-06,53.889102935791016,62.006134033203125
2016-04-07,53.28107833862305,61.97344207763672
2016-04-08,53.82444381713867,62.98028564453125
2016-04-11,53.89558410644531,62.26765823364258
2016-04-12,54.56184005737305,63.75178146362305
2016-04-13,54.8723258972168,63.81060791015625
2016-04-14,55.260440826416016,64.05906677246094
2016-04-15,54.96289825439453,63.56871032714844
2016-04-18,55.486854553222656,64.52976989746094
2016-04-19,55.76499557495117,65.70661926269531
2016-04-20,56.14664077758789,66.48463439941406
2016-04-21,56.14015579223633,66.29505920410156
2016-04-22,56.618839263916016,66.69384765625
2016-04-25,56.48947525024414,66.366943359375
2016-04-26,56.683509826660156,66.87692260742188
2016-04-27,57.22040557861328,67.89686584472656
2016-04-28,56.94225311279297,66.9488525390625
2016-04-29,57.18158721923828,66.80500030517578
2016-05-02,57.653785705566406,67.54378509521484
2016-05-03,56.99400329589844,66.24273681640625
2016-05-04,56.88401794433594,65.7654800415039
2016-05-05,56.948726654052734,66.30812072753906
2016-05-06,57.25273895263672,66.59578704833984
2016-05-09,57.291542053222656,65.60855865478516
2016-05-10,58.210086822509766,66.21005249023438
2016-05-11,57.92960739135742,66.12506866455078
2016-05-12,58.490577697753906,66.7657470703125
2016-05-13,57.831756591796875,65.86354064941406
2016-05-16,58.425350189208984,66.87692260742188
2016-05-17,58.399261474609375,66.56639099121094
2016-05-18,58.28184127807617,66.11048126220703
2016-05-19,58.77757263183594,65.97176361083984
2016-05-20,58.536231994628906,65.9321060180664
2016-05-23,58.44490051269531,65.66119384765625
2016-05-24,58.490577697753906,66.1963882446289
2016-05-25,58.875431060791016,67.24030303955078
2016-05-26,58.575374603271484,67.06192016601562
2016-05-27,58.712371826171875,67.4054946899414
2016-05-31,58.066593170166016,66.7315444946289
2016-06-01,58.21009063720703,66.81743621826172
2016-06-02,57.746944427490234,66.42101287841797
2016-06-03,57.64259338378906,66.50691986083984
2016-06-06,58.275299072265625,66.84388732910156
2016-06-07,59.168968200683594,68.26441955566406
2016-06-08,59.22113800048828,68.11243438720703
2016-06-09,59.14284133911133,67.92742919921875
2016-06-10,58.69278335571289,67.37906646728516
2016-06-13,59.09067153930664,67.45836639404297
2016-06-14,58.98631286621094,66.91656494140625
2016-06-15,58.81020736694336,66.48709869384766
