Date,pair,return_y,return_x,OLS_spread,OLS_zscore,OLS_beta,OLS_alpha,Kalman_spread,Kalman_zscore,Kalman_beta_t,Kalman_alpha_t
2010-01-29,KO-PEP,0.001291327536607323,-0.0020105507072081252,-0.10227321075205476,,0.7943230953448571,0.0434967723696601,0.005003617403320781,,0.7937427635192028,-0.06169033976464247
2010-02-01,KO-PEP,0.002393517041952453,0.017952092933491315,-0.11413945573695194,,0.7943230953448571,0.0434967723696601,-0.008407946598293137,,0.7938551595062108,-0.06054134686527043
2010-02-02,KO-PEP,0.01224539451914719,0.007386292530696892,-0.10776116396391044,,0.7943230953448571,0.0434967723696601,0.0006092827334627238,,0.7927826333160107,-0.05928759404344537
2010-02-03,KO-PEP,-0.003275270031493971,0.0022869424797438143,-0.1128530052247898,,0.7943230953448571,0.0434967723696601,-0.004670140318593141,,0.7928729761055044,-0.05942430027178081
2010-02-04,KO-PEP,-0.026594490984333863,-0.027290579937073733,-0.11776995827975112,,0.7943230953448571,0.0434967723696601,-0.008182285291038038,,0.7922292650467107,-0.05855052925946031
2010-02-05,KO-PEP,-0.006383452054308236,-0.0021818844576850793,-0.122420289117946,,0.7943230953448571,0.0434967723696601,-0.010295956292496466,,0.792328550117853,-0.061449089666175336
2010-02-08,KO-PEP,-0.008322239349505711,-0.009285209454295895,-0.12336707215279041,,0.7943230953448571,0.0434967723696601,-0.00806569965514825,,0.7922679973352522,-0.06442727877690348
2010-02-09,KO-PEP,0.02550282035914231,0.018318651768890692,-0.11241517996925765,,0.7943230953448571,0.0434967723696601,0.005423768800015161,,0.7923989676190444,-0.06739976031935849
2010-02-10,KO-PEP,-0.00408149772848132,0.005480263524475504,-0.120849777583806,,0.7943230953448571,0.0434967723696601,-0.004692224087063934,,0.7929550487835862,-0.06771725581148115
2010-02-11,KO-PEP,0.0079622942824229,0.013325675100564816,-0.12347237479482365,,0.7943230953448571,0.0434967723696601,-0.005825407993102605,,0.7923828023293763,-0.06711296358383609
2010-02-12,KO-PEP,-0.00443664370016883,-0.004422428412440116,-0.12439618146948206,,0.7943230953448571,0.0434967723696601,-0.004932446063862894,,0.7913764161628544,-0.06529271095705576
2010-02-16,KO-PEP,0.015441231138796141,0.0063816467387689535,-0.11402403972162212,,0.7943230953448571,0.0434967723696601,0.007002328424715376,,0.7907723803644237,-0.0646445837260956
2010-02-17,KO-PEP,0.009260406001603716,0.012964134993423748,-0.1150613455564633,,0.7943230953448571,0.0434967723696601,0.003806179217137995,,0.7917503225711029,-0.06600119215482303
2010-02-18,KO-PEP,0.01042840011840207,0.00673955094167944,-0.10998632640329031,,0.7943230953448571,0.0434967723696601,0.007693783769507689,,0.7924444813062165,-0.0673291136312674
2010-02-19,KO-PEP,-0.0034041882895157194,0.002076516199473577,-0.11503993946790558,,0.7943230953448571,0.0434967723696601,0.000212811654128231,,0.7938426416522989,-0.070002019992428
2010-02-22,KO-PEP,-0.006120976646683207,-0.003997471797412722,-0.11798563194291445,,0.7943230953448571,0.0434967723696601,-0.0028016843145373116,,0.7938765434517261,-0.07005876451020669
2010-02-23,KO-PEP,-0.00998051442336445,-0.01014560463238734,-0.11990725829053561,,0.7943230953448571,0.0434967723696601,-0.0038527056989683395,,0.7935527662819686,-0.06975648850349433
2010-02-24,KO-PEP,0.005999729990308733,0.004844370308975776,-0.11775552351904928,,0.7943230953448571,0.0434967723696601,-0.0004929609638435473,,0.7933343778096665,-0.0701655418857117
2010-02-25,KO-PEP,-0.037683895739393236,0.0035370444027686965,-0.15824897531682192,,0.7943230953448571,0.0434967723696601,-0.040828466555400844,,0.7932916011500374,-0.07016407565323125
2010-02-26,KO-PEP,-0.007558992953704102,0.002725128978341651,-0.16797260115581647,,0.7943230953448571,0.0434967723696601,-0.037740446797515315,,0.7891578878199627,-0.06789480372869208
2010-03-01,KO-PEP,0.010378845793542979,0.015250460217389072,-0.1697075481275836,,0.7943230953448571,0.0434967723696601,-0.027495481649394193,,0.7851072440676454,-0.06495906737441297
2010-03-02,KO-PEP,0.0005630176336688386,0.005815900285718989,-0.17376423441108413,,0.7943230953448571,0.0434967723696601,-0.022773256499091232,,0.7804394964893426,-0.056560001374070856
2010-03-03,KO-PEP,0.011750381986447955,0.009896012969548007,-0.1698744840781803,,0.7943230953448571,0.0434967723696601,-0.011499553921397343,,0.7766096200182164,-0.049718146114874
2010-03-04,KO-PEP,0.009963314094640907,0.0020300119233658265,-0.16152365533809432,,0.7943230953448571,0.0434967723696601,0.000546150748033547,,0.7744753818102469,-0.04552181609595192
2010-03-05,KO-PEP,0.004213635196937293,0.004047415353294337,-0.16052497563273205,,0.7943230953448571,0.0434967723696601,0.001451696062719332,,0.774563449170004,-0.045672845706023146
2010-03-08,KO-PEP,-0.004397741685757683,-0.0034240014755608783,-0.1622029538679568,,0.7943230953448571,0.0434967723696601,-0.0007533724380128781,,0.7747867941441157,-0.04603559213126709
2010-03-09,KO-PEP,-0.005154412106910478,0.0032682620910255977,-0.1699534220354093,,0.7943230953448571,0.0434967723696601,-0.008201798848612274,,0.7747003156118364,-0.0459551559092848
2010-03-10,KO-PEP,0.0003696177072729512,0.0010870832189393553,-0.17044729963550154,,0.7943230953448571,0.0434967723696601,-0.006080062596585556,,0.7737274733844633,-0.04496396508577728
2010-03-11,KO-PEP,-0.002981003923013592,0.008346326616182953,-0.18005798355104075,,0.7943230953448571,0.0434967723696601,-0.013591080498373653,,0.7730509092988365,-0.04439256569973416
2010-03-12,KO-PEP,-0.004675346177307915,0.0019989204886354806,-0.18632111843822985,,0.7943230953448571,0.0434967723696601,-0.015494615801682876,,0.7711601963887661,-0.04172173901142158
2010-03-15,KO-PEP,0.005607821292102688,0.016000117375073675,-0.1934225599053767,,0.7943230953448571,0.0434967723696601,-0.017278612365112966,,0.7691569414900299,-0.03923267256790602
2010-03-16,KO-PEP,0.0009313743180450196,-0.0012101383586688996,-0.19152994474047835,,0.7943230953448571,0.0434967723696601,-0.009889403506826433,,0.7659566536238711,-0.03288441248168297
2010-03-17,KO-PEP,0.0026037519333015346,0.0075392413649528756,-0.19491478634473802,,0.7943230953448571,0.0434967723696601,-0.009899693821505462,,0.7645119879022297,-0.03067348948818007
2010-03-18,KO-PEP,0.0020408451161078034,-0.0007507783285092273,-0.19227758066281098,,0.7943230953448571,0.0434967723696601,-0.004123904307653969,,0.7629438111949971,-0.028004775976220014
2010-03-19,KO-PEP,0.014719589541889455,0.0006006492250700823,-0.17803510067259554,,0.7943230953448571,0.0434967723696601,0.01145126616515002,,0.7624079452907434,-0.027326221311305403
2010-03-22,KO-PEP,-0.0038425215250694755,-0.0037627097639840734,-0.17888881493105302,,0.7943230953448571,0.0434967723696601,0.0068375863497931455,,0.7637431450670712,-0.02864571103417939
2010-03-23,KO-PEP,0.013838178781623078,0.008260126801316048,-0.17161184563819232,,0.7943230953448571,0.0434967723696601,0.012190368142248609,,0.7643461399990563,-0.028713630101078587
2010-03-24,KO-PEP,-0.012372825988753888,-0.00901440791699315,-0.17682431922761888,,0.7943230953448571,0.0434967723696601,0.002834189359857131,,0.765834085020296,-0.030365740617818396
2010-03-25,KO-PEP,0.003290066790512469,0.00436674659810965,-0.17700286011150368,,0.7943230953448571,0.0434967723696601,0.0018795037866445874,,0.7660287129116728,-0.03018880624918144
2010-03-26,KO-PEP,-0.0027406279781789777,0.0006007491532575848,-0.18022067701662392,,0.7943230953448571,0.0434967723696601,-0.0019192090023301134,,0.7662007754975717,-0.03023073408793088
2010-03-29,KO-PEP,0.002193148449059379,-0.0006007491532575848,-0.17755033964062328,,0.7943230953448571,0.0434967723696601,0.001344589461343304,,0.7660271869168509,-0.030195697897480542
2010-03-30,KO-PEP,0.0018237294781831004,0.003300447946108509,-0.1783482321910177,,0.7943230953448571,0.0434967723696601,0.00021217745542667643,,0.7661406484560132,-0.03019000681383295
2010-03-31,KO-PEP,0.0023672578204605443,-0.009177652108318224,-0.1686909533398797,,0.7943230953448571,0.0434967723696601,0.009543446663430988,,0.7661613359470925,-0.03019943910715552
2010-04-01,KO-PEP,0.005439251428717373,0.007828898669059559,-0.1694703769351107,,0.7943230953448571,0.0434967723696601,0.0059518760318337804,,0.766650106741094,-0.028984990392698827
2010-04-05,KO-PEP,-0.007988130548596484,-0.010552961726208565,-0.16907604626028938,,0.7943230953448571,0.0434967723696601,0.004165589376392997,,0.7672152899376944,-0.029192860356172776
2010-04-06,KO-PEP,-0.01044416905772172,0.006194190797338184,-0.1844404041253096,,0.7943230953448571,0.0434967723696601,-0.012353426942707024,,0.7673958802463298,-0.028541280023213836
2010-04-07,KO-PEP,-0.008695524009748823,-0.006043115859630799,-0.18833574163990896,,0.7943230953448571,0.0434967723696601,-0.012490439889968119,,0.7663780490156109,-0.028686695407997665
2010-04-08,KO-PEP,-0.0011146339038674569,-0.00030310720621828935,-0.18920961048951135,,0.7943230953448571,0.0434967723696601,-0.009409908323156024,,0.7656942847857474,-0.030113357729440158
2010-04-09,KO-PEP,0.015320233139399342,0.005894267906299433,-0.1785713304782357,,0.7943230953448571,0.0434967723696601,0.004386567614888648,,0.765117024864667,-0.03095824106162253
2010-04-12,KO-PEP,0.0031094637830428873,-0.0006030177554414706,-0.1749828757651426,,0.7943230953448571,0.0434967723696601,0.006562683805394265,,0.7655265471307935,-0.031084675298057262
2010-04-13,KO-PEP,0.004736700471039246,0.0010549729149911258,-0.1710841646454444,,0.7943230953448571,0.0434967723696601,0.008405471257460828,,0.7660932284634493,-0.031103894580919642
2010-04-14,KO-PEP,-0.0012734482026401928,-0.001507219235901136,-0.1711603937992603,,0.7943230953448571,0.0434967723696601,0.00561574666950948,,0.7668407049301892,-0.031209093738555366
2010-04-15,KO-PEP,-0.012636333718905046,-0.0003020143318388513,-0.1835568305592603,,0.7943230953448571,0.0434967723696601,-0.008572854097908422,,0.7672861757336165,-0.031079584795619588
2010-04-16,KO-PEP,0.013000535913200828,-0.001963315582350411,-0.16899678773554827,,0.7943230953448571,0.0434967723696601,0.00865605607459985,,0.7666164174337718,-0.031315552564665276
2010-04-19,KO-PEP,0.0063472035674161376,-0.00030241965786670377,-0.16240936524940208,,0.7943230953448571,0.0434967723696601,0.012487187327001603,,0.767221754118339,-0.03081432136619632
2010-04-20,KO-PEP,-0.015484395526419892,-0.0033330406719347394,-0.17524624959238055,,0.7943230953448571,0.0434967723696601,-0.004401622545962436,,0.768117284167211,-0.030173462014926135
2010-04-21,KO-PEP,-0.005153950838013621,0.0012138186825536579,-0.1813643646435077,,0.7943230953448571,0.0434967723696601,-0.009091353954997938,,0.7678555762788707,-0.030599273633142365
2010-04-22,KO-PEP,0.002212204251203609,-0.018664026737674977,-0.16432689290243507,,0.7943230953448571,0.0434967723696601,0.010325509340583405,,0.7672072786633688,-0.031080000768672466
2010-04-23,KO-PEP,-0.007949260770589106,-0.0007724369081678617,-0.1716625891971697,,0.7943230953448571,0.0434967723696601,-0.00029995719493358663,,0.7671118010546021,-0.027458872844669753
2010-04-26,KO-PEP,-0.0027877211309457195,0.00477902578803846,-0.1782464008848028,,0.7943230953448571,0.0434967723696601,-0.006658811012041355,,0.7671071653587047,-0.027536659824204987
2010-04-27,KO-PEP,-0.0161355724584209,-0.012224303446764395,-0.1846719267909549,,0.7943230953448571,0.0434967723696601,-0.011313867100806618,,0.7667263914712796,-0.028237642380844346
2010-04-28,KO-PEP,0.009225572114910374,0.008063103530442817,-0.18185106403043205,,0.7943230953448571,0.0434967723696601,-0.004695796481251069,,0.7666182929956467,-0.031413395681105
2010-04-29,KO-PEP,0.00709578888884721,0.006925902042911325,-0.1802566790903657,,0.7943230953448571,0.0434967723696601,-0.001421976598235286,,0.76629938418166,-0.03172180210794266
2010-04-30,KO-PEP,-0.005410909026119626,0.00030659179688763416,-0.18591112106159624,,0.7943230953448571,0.0434967723696601,-0.006616914947799035,,0.7661533990331719,-0.03163289708855148
2010-05-03,KO-PEP,0.005783889542994469,0.007180654105969797,-0.18583099091465627,,0.7943230953448571,0.0434967723696601,-0.004233153966373582,,0.7655131144895516,-0.031362040287196316
2010-05-04,KO-PEP,-0.010848241413294879,-0.003965548013932896,-0.19352930595478535,,0.7943230953448571,0.0434967723696601,-0.010702441646872174,,0.7649908256070882,-0.030772341298970954
2010-05-05,KO-PEP,0.008985894721484478,-0.0035216978889245354,-0.18174604526530125,,0.7943230953448571,0.0434967723696601,0.004365626755807206,,0.7640078218639047,-0.030525846224328725
2010-05-06,KO-PEP,-0.025671537167962555,-0.007698458433730515,-0.20130251910079888,,0.7943230953448571,0.0434967723696601,-0.016803485940913188,,0.7643235266148277,-0.03031145871828127
2010-05-07,KO-PEP,0.007049321519634333,-0.002010814165193775,-0.19265596144930486,,0.7943230953448571,0.0434967723696601,-0.0029093345713295804,,0.7636468633142977,-0.03312402063070724
2010-05-10,KO-PEP,0.025679050079703725,0.028097667621127087,-0.18929553768638563,,0.7943230953448571,0.0434967723696601,0.002235720088821669,,0.763519526251488,-0.03357355765836593
2010-05-11,KO-PEP,-0.00798913565495063,0.0021056079283705564,-0.19895720634858227,,0.7943230953448571,0.0434967723696601,-0.008078443038065597,,0.7639222488027111,-0.03435350079602419
2010-05-12,KO-PEP,0.007618780082267129,0.005843324838638697,-0.1959799141392482,,0.7943230953448571,0.0434967723696601,-0.0023350552606578034,,0.7626521729816483,-0.03221246856765427
2010-05-13,KO-PEP,-0.00985955279029671,-0.006895481871323383,-0.20036222642562107,,0.7943230953448571,0.0434967723696601,-0.006191477989569982,,0.7622830990518923,-0.03158493839709241
2010-05-14,KO-PEP,-0.002808424968578027,-0.006186710947277518,-0.19825640400455358,,0.7943230953448571,0.0434967723696601,-0.0023194009885121325,,0.761646860098561,-0.031188523264364144
2010-05-17,KO-PEP,0.0013115098970200023,0.010240027184771794,-0.2050787841973567,,0.7943230953448571,0.0434967723696601,-0.008069804744241349,,0.7614886315858503,-0.031337135351763475
2010-05-18,KO-PEP,-0.005821084561411283,-0.003301715504907765,-0.20827723987896185,,0.7943230953448571,0.0434967723696601,-0.008808080185544132,,0.7605452048372399,-0.03039840618906234
2010-05-19,KO-PEP,0.0003763018583695654,-0.007392363022531434,-0.20202901334262213,,0.7943230953448571,0.0434967723696601,-1.4833958280835446e-05,,0.7597475039755631,-0.030233457887874064
2010-05-20,KO-PEP,-0.030194797403654938,-0.033567490033156844,-0.20556037816018247,,0.7943230953448571,0.0434967723696601,-0.00470213594171609,,0.7597466937954271,-0.0302351577687936
2010-05-21,KO-PEP,0.000969545737305122,-0.0043940154055333025,-0.20110056450496083,,0.7943230953448571,0.0434967723696601,0.0011022359542138815,,0.7601485344286032,-0.03320731837186002
2010-05-24,KO-PEP,-0.002523624513803391,-0.0040978098990058776,-0.20036920397565128,,0.7943230953448571,0.0434967723696601,0.0013441738272792492,,0.7600904745705555,-0.032644962172181706
2010-05-25,KO-PEP,-0.01645726217083432,-0.006813925671171006,-0.211414007615911,,0.7943230953448571,0.0434967723696601,-0.010358829975772199,,0.760051428672977,-0.032077058957638904
2010-05-26,KO-PEP,-0.010725484479143343,-0.026750073904539207,-0.20089129059049737,,0.7943230953448571,0.0434967723696601,0.0025211397855353646,,0.7603103606401909,-0.03629220130840601
2010-05-27,KO-PEP,0.022703656999630617,0.026908963189379076,-0.19956204452397497,,0.7943230953448571,0.0434967723696601,0.00397471399491689,,0.7600313990622987,-0.03447985538264238
2010-05-28,KO-PEP,0.0033127013216791568,-0.0001588892848398693,-0.19612313377374457,,0.7943230953448571,0.0434967723696601,0.006156862796071305,,0.7603039089541722,-0.03422630230778921
2010-06-01,KO-PEP,-0.0021422019509071966,-0.0020692365826890935,-0.19662169331728974,,0.7943230953448571,0.0434967723696601,0.003652268568279382,,0.7607434380933289,-0.03389903188994808
2010-06-02,KO-PEP,0.021601457710599625,0.01876976273258979,-0.18992949163932904,,0.7943230953448571,0.0434967723696601,0.00982272619639124,,0.7609803366215617,-0.03361833578575415
2010-06-03,KO-PEP,0.006466495600796041,-0.0014196823226595434,-0.18233530958159205,,0.7943230953448571,0.0434967723696601,0.01425752233335853,,0.7624780993459713,-0.03601304068756073
2010-06-04,KO-PEP,-0.028458534785713585,-0.030929750258812394,-0.18622562940348208,,0.7943230953448571,0.0434967723696601,0.004932477608104335,,0.7642345091669208,-0.03796665871374454
2010-06-07,KO-PEP,-0.009208811300652098,0.004709358795590202,-0.19917519315973697,,0.7943230953448571,0.0434967723696601,-0.009422719221139353,,0.7641003535412298,-0.035929601543020454
2010-06-08,KO-PEP,0.014849932503010255,0.014793594268365684,-0.1960761542472511,,0.7943230953448571,0.0434967723696601,-0.0029173810913478704,,0.7638436568927415,-0.037947946346783605
2010-06-09,KO-PEP,-0.0040814695040842786,-0.002556813713768147,-0.19812668756799479,,0.7943230953448571,0.0434967723696601,-0.004127203971190152,,0.7635250339890525,-0.037699576489966094
2010-06-10,KO-PEP,0.02119546539469841,0.021373064848274836,-0.1939083412005842,,0.7943230953448571,0.0434967723696601,0.002055238692184602,,0.7631591043875341,-0.0376573234203849
2010-06-11,KO-PEP,-0.006945523258303332,-0.0043954877808563,-0.19736242699924755,,0.7943230953448571,0.0434967723696601,-0.0021884296887471066,,0.7635281400984392,-0.038362643131280204
2010-06-14,KO-PEP,-0.002714295142353773,0.004551869761409755,-0.20369237742009094,,0.7943230953448571,0.0434967723696601,-0.007685098109614152,,0.7632465412661228,-0.03801828424935158
2010-06-15,KO-PEP,0.012923183886411671,0.006089518869525357,-0.1956062390112816,,0.7943230953448571,0.0434967723696601,0.003029229715470816,,0.7622241495393226,-0.03668431151667409
2010-06-16,KO-PEP,0.004207258371442535,-0.0051501128767630355,-0.1873081270381931,,0.7943230953448571,0.0434967723696601,0.01020333568476639,,0.7626560518192549,-0.037317238570305375
2010-06-17,KO-PEP,-0.0007634153265594357,0.009034545301283892,-0.19524789035350176,,0.7943230953448571,0.0434967723696601,-0.0006825408671793376,,0.7636797179643395,-0.03786662821454125
2010-06-18,KO-PEP,-0.0009554733867989107,-0.0063780751788824475,-0.1911371113218685,,0.7943230953448571,0.0434967723696601,0.0034487527531577022,,0.7635889731597275,-0.03774794030379523
2010-06-21,KO-PEP,0.0032445619295113914,-0.0009368170722772184,-0.18714841395573378,,0.7943230953448571,0.0434967723696601,0.006319417680480388,,0.7638941730893843,-0.0377839290655648
2010-06-22,KO-PEP,-0.0003812295883864891,-0.011310315625677081,-0.17854559862700548,,0.7943230953448571,0.0434967723696601,0.012587864265877435,,0.764410479222535,-0.03769142909952844
2010-06-23,KO-PEP,-0.004202317738872807,-0.009045319464701329,-0.1755630102102934,,0.7943230953448571,0.0434967723696601,0.011337964136754586,,0.764813257617438,-0.03520629785525917
2010-06-24,KO-PEP,-0.008458763285999371,-0.005274606066504095,-0.17983203207882248,,0.7943230953448571,0.0434967723696601,0.003344685627125088,,0.7649003414854442,-0.03195652790036751
2010-06-25,KO-PEP,-0.03018048206988455,-0.026468750382505846,-0.18898777441496462,,0.7943230953448571,0.0434967723696601,-0.00764131448613492,,0.7649249590898761,-0.030994532722130937
2010-06-28,KO-PEP,0.016183280779313414,0.019392646763535026,-0.18820852083979167,,0.7943230953448571,0.0434967723696601,-0.003894383447369698,,0.7655785215989113,-0.03578031935485636
2010-06-29,KO-PEP,-0.014790968239032587,-0.011852103598007702,-0.19358508946250685,,0.7943230953448571,0.0434967723696601,-0.008390603274314401,,0.765379375474715,-0.0362760018811295
2010-06-30,KO-PEP,-0.00418165710184093,-0.0045831816686328075,-0.19412621951479192,,0.7943230953448571,0.0434967723696601,-0.006434938886668018,,0.7653103690502331,-0.038654424813966914
2010-07-01,KO-PEP,-0.001797461473887818,0.009308156695546632,-0.2033173648270412,,0.7943230953448571,0.0434967723696601,-0.013340647976634479,,0.7652426121857115,-0.040422695054126545
2010-07-02,KO-PEP,0.00039980435743824927,0.00016327321262687988,-0.20304725215324337,,0.7943230953448571,0.0434967723696601,-0.008882143894728856,,0.7642669904405462,-0.04104806219908978
2010-07-06,KO-PEP,0.007563741258996615,0.0017858118816089785,-0.19690202251575029,,0.7943230953448571,0.0434967723696601,0.00010238713005250588,,0.7635922886316814,-0.041371719613681725
2010-07-07,KO-PEP,0.020413086759680787,0.020712081700158258,-0.19294102060317453,,0.7943230953448571,0.0434967723696601,0.004667596653554984,,0.7636009945415995,-0.04137137620254886
2010-07-08,KO-PEP,0.018289077061771408,0.01685977533870231,-0.18804405247526024,,0.7943230953448571,0.0434967723696601,0.008588307488375246,,0.7644114076396018,-0.042864776319155175
2010-07-09,KO-PEP,-0.00038178393544896494,-0.007843556811307995,-0.1821955180858379,,0.7943230953448571,0.0434967723696601,0.011467802990611453,,0.7662672521962479,-0.04695745127238753
2010-07-12,KO-PEP,0.0009535975925789586,0.003772889218738751,-0.18423881353588056,,0.7943230953448571,0.0434967723696601,0.005898248804726336,,0.7678623009994081,-0.0491990687460023
2010-07-13,KO-PEP,0.005134592650370973,-0.004875274563891363,-0.17523167770326342,,0.7943230953448571,0.0434967723696601,0.012913825863858364,,0.7686672093638792,-0.05029664462051073
2010-07-14,KO-PEP,0.001895195047773246,0.0020475445660150804,-0.17496289459302394,,0.7943230953448571,0.0434967723696601,0.009160715956131327,,0.7699286555215147,-0.050863897303584336
2010-07-15,KO-PEP,0.0005676015909794607,-0.006313222747974745,-0.1693805543672715,,0.7943230953448571,0.0434967723696601,0.011703760840898969,,0.7708522410947782,-0.05137124809098009
2010-07-16,KO-PEP,-0.009123582229928484,-0.011304727451943997,-0.16952453049554173,,0.7943230953448571,0.0434967723696601,0.007618542777283466,,0.7716382165523177,-0.050573603160936835
2010-07-19,KO-PEP,-0.001911022548419794,-0.0064256970556693105,-0.16633147346895383,,0.7943230953448571,0.0434967723696601,0.008272925984905033,,0.7718102980046759,-0.04880975713069874
2010-07-20,KO-PEP,0.018387158493553546,0.04228397682196894,-0.18153145432811701,,0.7943230953448571,0.0434967723696601,-0.008577775999047077,,0.7719170882693541,-0.04660200383102971
2010-07-21,KO-PEP,0.01565377244097821,-0.01212292228968792,-0.15624816472936853,,0.7943230953448571,0.0434967723696601,0.019166541933080428,,0.7700790765703035,-0.04256017932455747
2010-07-22,KO-PEP,0.0033235083203000393,0.004057134941802154,-0.1561473323942728,,0.7943230953448571,0.0434967723696601,0.013293033867179727,,0.7723804657801285,-0.04497919443087079
2010-07-23,KO-PEP,0.00899015783836754,0.0037305814885888466,-0.1501204615913574,,0.7943230953448571,0.0434967723696601,0.015185127775529939,,0.7740352470769949,-0.04687458066200773
2010-07-26,KO-PEP,0.0034638943753058093,0.008189724295216028,-0.15316185436824847,,0.7943230953448571,0.0434967723696601,0.0074801594265681,,0.7759493804143494,-0.04913048174787614
2010-07-27,KO-PEP,0.0020004383295604278,0.010867617251170358,-0.15979381541266102,,0.7943230953448571,0.0434967723696601,-0.0013435583416034902,,0.7770397314844242,-0.050787094832212575
2010-07-28,KO-PEP,-0.0030925180586254264,-0.007487846294181644,-0.1569385642254253,,0.7943230953448571,0.0434967723696601,0.0018100475695406182,,0.776811267371733,-0.05036837727804069
2010-07-29,KO-PEP,0.0020018353461606075,-0.004765656478758817,-0.15115125787370687,,0.7943230953448571,0.0434967723696601,0.006940550090852593,,0.7770103991947311,-0.05053188754333629
2010-07-30,KO-PEP,0.0021797286092199997,0.0003083395599903227,-0.14921645049819565,,0.7943230953448571,0.0434967723696601,0.006683053771022074,,0.7775691735213007,-0.050402082172792365
2010-08-02,KO-PEP,0.02331535274575458,0.00553072928651277,-0.13029428375881835,,0.7943230953448571,0.0434967723696601,0.023577948367562662,,0.7781143945587587,-0.05030284442700572
2010-08-03,KO-PEP,-0.0005317710879868542,0.00763100824514007,-0.13688754093668676,,0.7943230953448571,0.0434967723696601,0.009603578273448488,,0.7805691805649756,-0.05191469233774103
2010-08-04,KO-PEP,0.003010693675977727,0.006063543003206995,-0.13869325950777345,,0.7943230953448571,0.0434967723696601,0.004814958173756878,,0.7817994956443398,-0.0534250302864711
2010-08-05,KO-PEP,-0.003188269354101436,-0.008956295194546993,-0.13476733674011987,,0.7943230953448571,0.0434967723696601,0.00709815996027352,,0.7824629171170782,-0.054356387556759436
2010-08-06,KO-PEP,0.00671872806365581,0.00486742774343174,-0.13191491894799423,,0.7943230953448571,0.0434967723696601,0.007752997253930527,,0.7830459957716319,-0.054267682903498475
